particular,A002,A003,A004,A006,A007,A008,A009,A010,A014,A017,A018,A019,A021,A029,A117,A118,A119,A121,A122,A123,A124,A126,A127,Total
          Philippine Nuclear Research Institute,"1,103","3,309","4,077",606,"8,082",0,0,"1,857","9,852",240,28,0,975,"8,321",93,15,258,0,0,0,386,0,30,"39,232"
          Philippine Science High School,"6,119","5,508","6,698",105,"19,640",327,0,0,"16,097","80,998",902,0,"3,875","24,264","2,770",427,"1,216",0,602,40,36,0,0,"169,624"
          Philippine Textile Research Institute,"1,245",327,"1,735",30,"1,994",20,0,10,"4,274",161,110,0,475,"4,034",881,21,83,0,258,0,0,0,0,"15,658"
          Science Education Institute,198,452,124,0,"1,907",3,0,"37,227","1,927","700,383",179,0,269,"1,967",0,2,0,0,87,0,0,0,0,"744,725"
          Science and Technology Information Institute,305,778,919,0,983,143,0,"11,029","2,028",190,"5,636",0,53,"3,034","1,003",96,225,0,66,0,0,0,0,"26,488"
          Technology Application and Promotion Institute,"1,357",360,418,40,776,0,0,"32,651",981,138,87,0,157,"3,027",56,0,78,0,4,0,0,0,0,"40,130"
          Philippine Council for Advanced Science and,,,,,,,,,,,,,,,,,,,,,,,,
                Technology Research and Development,490,337,202,0,971,0,5,"156,249","1,430",76,86,0,111,853,150,49,340,0,20,0,0,0,0,"161,369"
          Philippine Council for Industry and Energy,,,,,,,,,,,,,,,,,,,,,,,,
                Research and Development,"1,022",335,510,0,"1,114",150,0,"440,664","1,857",300,100,0,400,"1,326",220,50,705,0,50,0,0,0,0,"448,803"
,,,,,,,,,,,,,,,,,,,,,,,,
     Department of Social Welfare and Development,"153,762","60,238","44,653","6,379","199,493","4,844",0,"10,960,844","54,080","153,007","4,919",0,"8,421","1,038,007","27,830","11,911",387,0,862,0,0,0,0,"12,729,637"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Office of the Secretary,"148,715","57,754","43,768","6,379","196,079","4,563",0,"10,960,840","52,255","150,185","4,677",0,"8,178","1,024,214","27,227","11,908",48,0,837,0,0,0,0,"12,697,627"
          Council for the Welfare of Children,"1,671",542,511,0,976,92,0,0,"1,063",133,201,0,43,"6,128",451,3,65,0,25,0,0,0,0,"11,904"
          Inter-Country Adoption Board,"3,376","1,942",374,0,"2,438",189,0,4,762,"2,689",41,0,200,"7,665",152,0,274,0,0,0,0,0,0,"20,106"
,,,,,,,,,,,,,,,,,,,,,,,,
     Department of Tourism,"169,607","33,414","8,956","23,481","51,028","136,051",0,"216,463","40,709","6,792","2,573",0,"3,454","331,953","22,071","228,783","88,436",493,"1,304",0,56,0,0,"1,365,624"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Office of the Secretary,"169,250","32,258","6,823","23,481","45,007","135,712",0,"216,463","19,890","6,710","2,305",0,"2,820","297,343","21,951","228,499","87,929",493,"1,242",0,56,0,0,"1,298,232"
          Intramuros Administration,193,594,665,0,"1,008",227,0,0,633,82,188,0,511,"12,120",34,196,261,0,42,0,0,0,0,"16,754"
          National Parks Development Committee,164,562,"1,468",0,"5,013",112,0,0,"20,186",0,80,0,123,"22,490",86,88,246,0,20,0,0,0,0,"50,638"
,,,,,,,,,,,,,,,,,,,,,,,,
     Department of Trade and Industry,"134,243","75,221","32,545","4,993","111,096","304,946","3,115","9,195","69,118","98,147","13,953",0,"8,880","578,919","47,364","27,600","42,208",45,"7,575",0,149,0,0,"1,569,312"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Office of the Secretary,"125,963","67,237","26,218","4,799","92,894","264,840",95,"9,195","49,254","91,741","11,709",0,"6,182","524,033","43,526","26,494","36,376",45,"2,424",0,149,0,0,"1,383,174"
          Board of Investments,"7,268","5,535","2,867",10,"11,281","23,834",0,0,"8,026","5,285","1,712",0,895,"37,083","3,052",917,"5,257",0,"1,420",0,0,0,0,"114,442"
          Construction Industry Authority of the Philippines,230,609,10,0,"1,587","7,345",0,0,"1,938",208,267,0,52,"4,217",0,59,116,0,25,0,0,0,0,"16,663"
          Construction Manpower Development Foundation,97,269,256,182,"1,238","2,211",0,0,"1,212",177,46,0,"1,158","3,214",22,0,271,0,8,0,0,0,0,"10,361"
          Philippine Trade Training Center,570,639,"2,067",1,687,57,0,0,"6,713",238,109,0,539,"5,263",66,130,122,0,39,0,0,0,0,"17,240"
          Product Development and Design Center of the Philippines,115,932,"1,127",1,"3,409","6,659","3,020",0,"1,975",498,110,0,54,"5,109",698,0,66,0,"3,659",0,0,0,0,"27,432"
,,,,,,,,,,,,,,,,,,,,,,,,
     Department of Transportation and Communications,"86,171","50,501","254,223","5,856","752,731","1,180,254",0,"1,449","440,181","34,527","23,814","3,398","1,677,563","1,898,314","73,525","13,346","26,455",0,"2,295",0,"5,179",90,0,"6,529,872"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Office of the Secretary,"67,257","41,677","241,640","5,132","652,133","1,136,843",0,75,"415,457","27,499","7,780","3,098","1,676,776","1,882,556","3,569","4,346","14,899",0,"1,965",0,"5,130",90,0,"6,187,922"
          Civil Aeronautics Board,"3,600","1,905",400,0,"1,000",0,0,0,"2,500",60,110,300,60,100,0,487,"3,900",0,100,0,0,0,0,"14,522"
          Maritime Industry Authority,"11,781","5,344","2,619",724,"12,963","34,859",0,"1,374","18,513","5,791","14,877",0,651,"10,004","61,200","8,278","6,597",0,221,0,49,0,0,"195,845"
          Office of Transportation Cooperatives,372,158,58,0,376,"1,707",0,0,230,87,70,0,5,288,0,0,69,0,9,0,0,0,0,"3,429"
          Office for Transportation Security,"3,161","1,274","9,471",0,"85,958","4,133",0,0,"3,005","1,077",914,0,45,"5,174","8,756",235,990,0,0,0,0,0,0,"124,193"
          Toll Regulatory Board,0,143,35,0,301,"2,712",0,0,476,13,63,0,26,192,0,0,0,0,0,0,0,0,0,"3,961"
,,,,,,,,,,,,,,,,,,,,,,,,
     National Economic and Development Authority,"125,472","34,158","21,600","7,087","80,072","144,155",45,10,"81,110","26,070","8,464",0,"6,637","320,694","221,193",869,"20,531",0,"1,165",0,394,0,0,"1,099,726"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Office of the Director-General,"19,528","17,469","13,096",330,"25,906","7,941",0,0,"19,893","7,546","3,866",0,"2,760","130,468","2,629",217,"14,679",0,794,0,206,0,0,"267,328"
          National Statistical Coordination Board,"2,037","2,248",332,85,"3,265","14,089",45,0,"5,533","1,479","2,045",0,338,"2,470","1,437",0,691,0,125,0,0,0,0,"36,219"
          National Statistics Office,"99,723","13,072","7,833","6,672","48,385","111,938",0,0,"53,625","15,997","1,882",0,"3,375","183,973","215,738",40,"4,337",0,121,0,118,0,0,"766,829"
          Philippine National Volunteer Service,,,,,,,,,,,,,,,,,,,,,,,,
                Coordinating Agency,370,241,122,0,594,67,0,0,632,415,110,0,46,"1,477",172,0,749,0,13,0,0,0,0,"5,008"
          Statistical Research and Training Center,55,218,42,0,317,"2,219",0,0,877,123,121,0,68,"2,306",0,0,0,0,40,0,60,0,0,"6,446"
          Tariff Commission,"3,759",910,175,0,"1,605","7,901",0,10,550,510,440,0,50,0,"1,217",612,75,0,72,0,10,0,0,"17,896"
,,,,,,,,,,,,,,,,,,,,,,,,
     Presidential Communications Operations Office,"219,350","37,855","42,904","3,989","51,524","17,988",0,"10,042","60,197","3,934","1,927",0,"3,499","88,499","2,853","104,673","15,897",0,"2,837",0,728,0,0,"668,696"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Presidential Communications Operations Office (Proper),"80,400","9,165","3,421",125,"12,037","1,763",0,"10,000","7,940",744,"1,093",0,519,"24,704",0,"1,023","10,344",0,675,0,0,0,0,"163,953"
          Bureau of Broadcast Services,"6,330","7,344","6,936",826,"7,629","5,547",0,42,"26,570",507,110,0,783,"23,584",78,115,"1,792",0,794,0,713,0,0,"89,700"
          Bureau of Communications Services,610,"1,210",506,40,"2,387","4,172",0,0,"1,462",262,110,0,129,"1,481",450,0,0,0,206,0,0,0,0,"13,025"
          National Printing Office,370,"1,060","19,342","2,128","2,153",0,0,0,"9,298",30,110,0,565,"4,955",0,84,0,0,10,0,0,0,0,"40,105"
          News and Information Bureau,"9,877","2,758",217,68,"4,919",698,0,0,"2,378",897,110,0,92,"9,026",4,2,0,0,880,0,0,0,0,"31,926"
          Philippine Information Agency,"5,216","13,395","9,517",802,"14,233","5,160",0,0,"11,848","1,475",284,0,"1,125","15,042","2,311","103,430","3,761",0,162,0,15,0,0,"187,776"
          Presidential Broadcast Staff (RTVM),"116,547","2,923","2,965",0,"8,166",648,0,0,701,19,110,0,286,"9,707",10,19,0,0,110,0,0,0,0,"142,211"
,,,,,,,,,,,,,,,,,,,,,,,,
     Other Executive Offices,"194,014","83,016","77,094","1,695","275,665","170,412",1,"1,805,589","164,344","76,725","33,165","522,544","73,614","562,444","22,371","11,400","63,491","1,116","9,650","9,546","2,753","1,488","76,161","4,238,298"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Anti-Money Laundering Council,"1,438","1,171","2,844",0,363,699,0,0,"1,628",152,0,0,94,921,0,278,663,0,32,0,831,0,0,"11,114"
          Commission on Filipinos Overseas,857,"1,582",333,0,"2,319","6,775",0,0,"2,699",208,503,0,109,"6,190",839,0,0,0,0,0,0,0,0,"22,414"
          Commission on Higher Education,"16,759","7,978","1,784",155,"12,340","4,985",0,"1,485,825","10,735","9,087","3,349",0,612,"77,861","2,138",860,"9,888",0,216,0,149,"1,482",0,"1,646,203"
          Commission on the Filipino Language,955,476,68,0,403,204,0,0,"1,047",119,386,0,17,"3,967",550,55,193,0,27,0,0,0,0,"8,467"
          Dangerous Drugs Board,"4,052","1,990",898,187,"12,555","1,857",0,"40,000","2,452","30,780",609,0,135,863,"3,419","1,708","2,842",0,12,0,20,0,0,"104,379"
          Energy Regulatory Commission,"5,392","3,932","1,980",0,"21,455","17,009",0,0,"5,284","2,440","1,803",0,533,"7,288",116,478,0,0,225,0,0,0,0,"67,935"
          Film Development Council of the Philippines,"4,312",665,101,464,975,"2,525",0,"10,115",324,417,358,0,438,"5,347",879,901,"1,350",200,46,0,545,0,"76,161","106,123"
          Games and Amusements Board,"3,043","1,793","1,317",0,"1,132","1,141",0,0,"2,413",338,98,0,522,"1,407",49,45,261,0,81,0,49,0,0,"13,689"
          Housing and Land Use Regulatory Board,"4,104","3,771","1,577",0,"5,351","10,569",0,131,"5,081","7,306",125,0,"1,223","33,219",829,268,919,0,188,0,0,0,0,"74,661"
          Housing and Urban Development Coordinating Council,"1,891","2,475","12,960",104,"6,522","10,613",0,0,"4,872","1,385","1,058",0,307,"11,355",309,224,"1,041",0,84,"9,546",113,0,0,"64,859"
          Movie and Television Review and,,,,,,,,,,,,,,,,,,,,,,,,
                Classification Board,"13,957",599,194,0,830,"3,020",0,0,"1,696",66,"1,048",0,286,"4,055",132,36,994,0,67,0,0,0,0,"26,980"
          National Anti-Poverty Commission,"11,563","2,338",724,27,"2,624",58,0,0,"1,328",385,"2,927",0,78,"19,782",39,"1,024","6,488",0,103,0,0,0,0,"49,488"
          National Commission for Culture and the Arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
               National Commission for Culture and the,,,,,,,,,,,,,,,,,,,,,,,,
                     Arts (Proper),"24,915","3,962",369,8,"11,477","2,612",0,"195,046","4,122","1,307",215,0,"1,183","46,931",417,"2,410","7,239",0,287,0,55,0,0,"302,555"
               National Historical Commission of the,,,,,,,,,,,,,,,,,,,,,,,,
                     Philippines (National Historical Institute),"2,324",965,"3,718",42,"4,627",664,0,0,"5,070",89,147,0,68,"40,155",931,24,285,0,40,0,142,0,0,"59,291"
               The National Library of the Philippines,,,,,,,,,,,,,,,,,,,,,,,,
                     (The National Library),"1,292","1,977","3,428",0,"4,790",0,0,0,"5,687",534,95,0,"1,153","10,165",12,0,0,0,"5,496",0,125,0,0,"34,754"
               National Archives of the Philippines,,,,,,,,,,,,,,,,,,,,,,,,
                     (formerly Records Management and,,,,,,,,,,,,,,,,,,,,,,,,
                     Archives Office),782,474,317,130,"2,673","9,928",0,0,"3,667",180,155,0,505,"6,409",300,25,50,0,50,0,80,0,0,"25,725"
          National Council on Disability Affairs,"1,009","1,003",640,0,"1,373",0,0,113,894,135,391,0,35,"3,805",102,0,0,0,32,0,0,0,0,"9,532"
          National Intelligence Coordinating Agency,"16,386","9,149","9,091",396,"23,693","3,995",0,22,"16,364","3,291","2,693","443,544","1,376","2,940",63,0,"9,493",0,844,0,0,0,0,"543,340"
          National Security Council,"8,893","1,602",797,0,"4,004",101,0,0,"4,022",27,"2,014","25,000",251,"3,677",0,0,"8,119",0,241,0,0,0,0,"58,748"
          National Water Resources Board,"1,920",841,598,0,"1,009",52,0,0,"1,492",26,108,0,254,"5,526",145,11,287,0,22,0,0,0,0,"12,291"
          National Youth Commission,"6,151","2,158",293,0,"3,607","4,619",1,0,"1,831","2,857",905,0,83,"4,628",792,524,"4,097",0,56,0,0,6,0,"32,608"
          National Commission on Muslim Filipinos,,,,,,,,,,,,,,,,,,,,,,,,
                (Office on Muslim Affairs),"26,142","3,036","1,177",20,"6,842","13,650",0,"4,097","4,153","2,008","2,138",0,152,"6,992",494,234,"4,672",0,112,0,0,0,0,"75,919"
          Optical Media Board,839,335,493,0,"1,070","5,042",0,0,"1,158",115,"2,573",0,244,"1,224",0,2,0,0,45,0,0,0,0,"13,140"
          Philippine Commission on Women (National,,,,,,,,,,,,,,,,,,,,,,,,
                Commission on the Role of Filipino Women),"7,463","2,066",472,0,"6,205",988,0,0,"2,214",349,96,0,235,"38,795","1,451",151,0,0,21,0,0,0,0,"60,506"
          Philippine Drug Enforcement Agency,"4,360","3,502","6,849",0,"73,468","38,524",0,0,"9,506","9,802",878,"54,000",111,"28,064","7,908",0,0,0,0,0,0,0,0,"236,972"
          Philippine Racing Commission,"2,272",751,"2,084",0,"1,838","1,216",0,0,721,544,696,0,151,"77,232",0,0,0,0,74,0,0,0,0,"87,579"
          Philippine Sports Commission,"6,781","2,577","3,395",76,"25,198",124,0,0,"32,863",78,767,0,253,"60,665",87,120,0,0,341,0,0,0,0,"133,325"
          Presidential Commission for the Urban Poor,"1,813","1,437",435,0,"1,728","3,765",0,"70,218","1,149","1,071",421,0,170,"3,597",0,0,0,0,46,0,0,0,0,"85,850"
          Presidential Legislative Liaison Office,246,668,244,0,"1,370",154,0,10,0,28,611,0,219,"3,067",0,0,"1,655",0,123,0,0,0,0,"8,395"
          Presidential Management Staff,"10,933","9,192","6,536",0,"21,556","14,822",0,0,"11,239",405,"2,771",0,"61,075","25,579",0,65,"2,856",0,552,0,0,0,0,"167,581"
          Securities and Exchange Commission,"1,170","8,551","11,378",86,"12,268","10,701",0,12,"18,633","1,196","3,227",0,"1,742","20,738",370,"1,957",99,916,187,0,644,0,0,"93,875"
,,,,,,,,,,,,,,,,,,,,,,,,
     Autonomous Region in Muslim Mindanao,"55,048","24,733","234,762","10,630","341,351","21,395",134,"857,506","34,939","59,447","10,226",0,"1,148","229,980","1,992","2,665","2,519",0,837,185,428,0,120,"1,890,045"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Autonomous Regional Government in Muslim Mindanao,"55,048","24,733","234,762","10,630","341,351","21,395",134,"857,506","34,939","59,447","10,226",0,"1,148","229,980","1,992","2,665","2,519",0,837,185,428,0,120,"1,890,045"
,,,,,,,,,,,,,,,,,,,,,,,,
     Joint Legislative-Executive Councils,13,14,44,0,100,0,0,0,0,7,0,0,3,0,0,0,13,0,5,0,0,0,0,199
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Legislative-Executive Development Advisory Council,13,14,44,0,100,0,0,0,0,7,0,0,3,0,0,0,13,0,5,0,0,0,0,199
,,,,,,,,,,,,,,,,,,,,,,,,
     The Judiciary,"119,135","75,198","668,888","27,156","268,610","102,242",0,"52,360","361,349","81,481","189,984","1,178","73,299","606,128","5,576","9,564",853,0,"19,358",0,75,286,0,"2,662,720"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Supreme Court of the Philippines and the,,,,,,,,,,,,,,,,,,,,,,,,
                Lower Courts,"98,588","53,277","629,246","25,688","177,871","83,663",0,"52,360","285,063","59,894","164,939","1,178","66,450","550,431","4,685","7,290",0,0,"1,966",0,0,0,0,"2,262,589"
               Presidential Electoral Tribunal,0,658,6,0,100,526,0,0,623,0,896,0,0,"21,005",0,0,0,0,0,0,0,0,0,"23,814"
          Sandiganbayan,"6,672","2,114","22,261",80,"10,991",635,0,0,"19,947","13,642","6,028",0,"1,554","5,213",61,88,0,0,254,0,0,286,0,"89,826"
          Court of Appeals,"13,700","17,460","16,434",638,"75,733","15,863",0,0,"51,720","7,726","16,347",0,"4,701","25,873",784,"1,365",0,0,"17,040",0,48,0,0,"265,432"
          Court of Tax Appeals,175,"1,689",941,750,"3,915","1,555",0,0,"3,996",219,"1,774",0,594,"3,606",46,821,853,0,98,0,27,0,0,"21,059"
,,,,,,,,,,,,,,,,,,,,,,,,
     Civil Service Commission,"10,820","9,931","4,402",153,"16,526","1,363",19,"5,193","18,048","16,301","5,653",0,"1,937","22,574",722,"20,728","4,317",0,433,0,0,101,"2,630","141,851"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Civil Service Commission,"7,982","8,909","3,938",153,"15,402","1,363",19,"5,193","16,893","13,734","5,339",0,"1,685","15,112",437,"20,214","3,320",0,340,0,0,101,"2,630","122,764"
               Career Executive Service Board,"2,838","1,022",464,0,"1,124",0,0,0,"1,155","2,567",314,0,252,"7,462",285,514,997,0,93,0,0,0,0,"19,087"
,,,,,,,,,,,,,,,,,,,,,,,,
     Commission on Audit,"64,475","22,813","22,811",0,"50,563","1,253",0,0,"49,464","23,066","6,397",0,"6,325","46,545",421,883,"16,762",0,"1,622",0,99,0,0,"313,499"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
,,,,,,,,,,,,,,,,,,,,,,,,
     Commission on Elections,"46,734","20,855","18,962","30,370","676,934","7,249,333",0,0,"28,096","5,989","2,486","20,000","32,296","582,542",0,"6,439","8,478",0,832,0,0,0,0,"8,730,346"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
,,,,,,,,,,,,,,,,,,,,,,,,
     Office of the Ombudsman,"15,224","18,259","4,308","1,528","26,540","10,614",0,0,"26,909","3,820","7,450","23,000","2,576","54,274","2,269","6,470","2,721",0,"1,568",0,69,0,0,"207,599"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
,,,,,,,,,,,,,,,,,,,,,,,,
     Commission on Human Rights,"12,844","4,700","2,180",175,"7,342","7,790",239,"3,169","6,327","3,716","1,554",0,448,"6,052",329,75,"1,902",0,334,0,384,0,0,"59,560"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
SPECIAL PURPOSE FUNDS,"4,061","2,409","160,332",783,"4,627","1,002","278,866,000","325,941,658","3,389","2,277",110,0,459,"1,263,413",861,71,875,0,45,0,0,0,0,"606,252,372"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
,,,,,,,,,,,,,,,,,,,,,,,,
     Budgetary Support to Government Corporations,0,0,0,0,0,0,0,"57,417,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,417,420"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Department of Agrarian Reform,0,0,0,0,0,0,0,"1,286,497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,286,497"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Land Bank of the Philippines,0,0,0,0,0,0,0,"1,286,497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,286,497"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Agriculture,0,0,0,0,0,0,0,"26,874,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,874,594"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               National Dairy Authority,0,0,0,0,0,0,0,"52,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,200"
               National Food Authority,0,0,0,0,0,0,0,"24,522,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,522,117"
               National Tobacco Administration,0,0,0,0,0,0,0,"116,480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,480"
               Philippine Coconut Authority,0,0,0,0,0,0,0,"591,623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"591,623"
               Philippine Crop Insurance Corporation,0,0,0,0,0,0,0,"113,771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"113,771"
               Philippine Rice Research Institute,0,0,0,0,0,0,0,"394,253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"394,253"
               National Livelihood Development Corporation,0,0,0,0,0,0,0,"1,084,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,084,150"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Energy,0,0,0,0,0,0,0,"9,443,523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,443,523"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               National Electrification Administration,0,0,0,0,0,0,0,"527,788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"527,788"
               National Power Corporation,0,0,0,0,0,0,0,"8,915,735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,915,735"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Environment and Natural Resources,0,0,0,0,0,0,0,"66,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,595"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Laguna Lake Development Authority,0,0,0,0,0,0,0,"21,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,595"
               Natural Resources Development Corporation,0,0,0,0,0,0,0,"45,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Finance,0,0,0,0,0,0,0,"4,150,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,150,777"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Philippine Deposit Insurance Corporation,0,0,0,0,0,0,0,"4,150,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,150,777"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Health,0,0,0,0,0,0,0,"3,146,551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,146,551"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Local Water Utilities Administration,0,0,0,0,0,0,0,"1,957,473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,957,473"
               Lung Center of the Philippines,0,0,0,0,0,0,0,"169,583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"169,583"
               National Kidney and Transplant Institute,0,0,0,0,0,0,0,"305,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"305,164"
               Philippine Children`s Medical Center,0,0,0,0,0,0,0,"251,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"251,650"
               Philippine Heart Center,0,0,0,0,0,0,0,"291,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"291,915"
               Philippine Health Insurance Corporation,0,0,0,0,0,0,0,"130,766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130,766"
               Philippine Institute of Traditional and,,,,,,,,,,,,,,,,,,,,,,,,
                     Alternative Health Care,0,0,0,0,0,0,0,"40,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of National Defense,0,0,0,0,0,0,0,"235,899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"235,899"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               AFP Commissary and Exchange Service,0,0,0,0,0,0,0,"235,899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"235,899"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Science and Technology,0,0,0,0,0,0,0,"25,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Technology Resource Center,0,0,0,0,0,0,0,"25,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Tourism,0,0,0,0,0,0,0,"70,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70,000"
