month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
August,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,04:00 - 04:59,0.16%,0.00%,0.21%,0.00%,0.36%,0.00%,0.31%,0.00%,0.10%,0.00%,0.02%,0.00%,0.09%,0.00%,0.04%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,05:00 - 05:59,4.29%,0.53%,3.31%,0.84%,4.32%,0.92%,3.74%,0.83%,1.19%,0.88%,0.86%,1.21%,1.88%,1.46%,1.78%,2.33%,2.03%,1.73%,0.92%,2.42%,0.85%,2.39%,1.65%,3.09%,1.97%,1.58%
September,06:00 - 06:59,9.85%,2.28%,9.25%,3.71%,8.88%,3.66%,5.94%,3.30%,3.57%,3.99%,3.01%,3.90%,4.79%,4.38%,5.56%,5.27%,5.88%,4.24%,2.63%,8.26%,2.38%,6.91%,4.55%,8.72%,5.26%,4.57%
September,07:00 - 07:59,12.31%,3.52%,10.71%,6.97%,9.52%,7.38%,5.91%,4.91%,5.06%,10.53%,4.68%,8.68%,6.53%,7.80%,7.68%,8.91%,8.81%,5.98%,3.87%,15.67%,3.01%,9.49%,7.08%,13.18%,8.71%,6.01%
September,08:00 - 08:59,11.21%,3.82%,8.92%,7.05%,7.79%,6.98%,6.06%,5.49%,5.78%,13.23%,4.72%,11.79%,6.71%,9.40%,7.23%,9.31%,8.87%,6.19%,3.17%,16.09%,2.64%,10.25%,6.77%,13.86%,8.39%,6.28%
September,09:00 - 09:59,8.28%,4.37%,7.02%,5.42%,6.92%,5.60%,6.36%,5.46%,5.68%,12.77%,4.14%,10.37%,6.10%,8.20%,6.01%,7.71%,7.94%,5.77%,3.22%,9.48%,2.54%,9.72%,5.56%,9.02%,6.89%,6.23%
September,10:00 - 10:59,5.90%,3.86%,5.60%,4.08%,5.73%,4.61%,5.90%,4.72%,5.30%,9.18%,3.50%,6.95%,5.01%,6.45%,5.17%,5.21%,6.23%,5.08%,3.86%,6.03%,2.69%,6.64%,4.40%,5.94%,5.51%,5.53%
September,11:00 - 11:59,5.47%,4.27%,5.34%,3.72%,5.51%,4.01%,5.94%,4.82%,5.44%,6.11%,3.90%,6.38%,5.09%,5.84%,5.04%,4.33%,6.04%,5.01%,3.87%,4.50%,3.10%,6.72%,4.26%,4.80%,5.39%,5.27%
September,12:00 - 12:59,5.06%,4.47%,5.31%,4.04%,5.38%,4.08%,5.99%,5.09%,5.22%,5.04%,4.35%,6.16%,5.44%,5.62%,4.96%,4.47%,6.03%,4.95%,4.14%,4.50%,3.84%,5.86%,4.20%,4.63%,5.51%,5.58%
September,13:00 - 13:59,4.50%,4.46%,4.87%,4.15%,4.90%,4.49%,5.88%,5.25%,5.24%,5.62%,4.48%,5.90%,5.32%,5.47%,4.84%,4.75%,5.74%,4.92%,4.07%,5.11%,4.01%,5.18%,4.13%,4.53%,5.26%,5.48%
September,14:00 - 14:59,4.01%,4.77%,4.73%,4.29%,4.88%,4.57%,5.61%,5.49%,6.09%,5.30%,5.51%,5.22%,5.36%,5.08%,5.13%,4.35%,5.38%,5.06%,4.97%,4.33%,4.79%,4.64%,4.41%,4.14%,5.33%,5.54%
September,15:00 - 15:59,3.54%,5.70%,4.59%,4.71%,4.95%,4.92%,5.67%,5.94%,6.58%,4.67%,6.24%,4.76%,5.86%,4.98%,5.39%,4.65%,5.12%,5.49%,6.20%,3.33%,5.84%,4.21%,4.89%,3.79%,5.54%,5.71%
September,16:00 - 16:59,3.72%,6.70%,5.30%,5.48%,5.79%,5.87%,6.14%,6.43%,8.32%,4.10%,7.94%,4.68%,6.53%,5.21%,6.24%,4.83%,5.81%,6.41%,9.12%,2.77%,8.18%,4.29%,6.84%,3.91%,6.12%,6.17%
September,17:00 - 17:59,4.59%,9.46%,7.35%,8.40%,8.21%,8.59%,7.33%,8.24%,11.80%,4.34%,11.50%,5.36%,8.01%,6.32%,8.29%,5.83%,6.45%,8.32%,13.74%,3.13%,10.61%,5.39%,10.85%,4.57%,7.33%,7.64%
September,18:00 - 18:59,4.70%,11.27%,6.63%,9.73%,6.43%,9.48%,7.45%,9.32%,9.44%,4.33%,12.67%,5.72%,8.52%,6.83%,8.62%,6.95%,5.75%,9.00%,14.57%,3.32%,12.22%,5.84%,11.17%,4.68%,7.37%,8.77%
September,19:00 - 19:59,4.74%,11.32%,4.87%,10.01%,4.78%,9.24%,6.66%,9.12%,6.91%,3.83%,9.64%,5.28%,7.42%,6.53%,7.12%,7.70%,4.97%,8.37%,9.89%,3.44%,12.06%,5.07%,8.43%,4.13%,6.49%,7.86%
September,20:00 - 20:59,4.14%,8.52%,3.57%,7.80%,3.51%,7.23%,5.29%,7.09%,5.47%,2.94%,6.59%,4.11%,5.85%,5.14%,5.46%,7.13%,4.34%,6.56%,6.35%,3.82%,9.42%,3.91%,5.90%,3.53%,4.69%,5.88%
September,21:00 - 21:59,3.49%,6.32%,2.33%,6.15%,2.01%,5.30%,3.59%,5.62%,2.54%,2.14%,4.88%,2.81%,4.42%,3.98%,3.99%,4.81%,3.39%,5.56%,3.97%,3.02%,8.84%,2.74%,3.71%,2.67%,3.41%,4.50%
September,22:00 - 22:59,0.04%,4.21%,0.09%,3.39%,0.13%,3.04%,0.25%,2.84%,0.27%,0.99%,1.39%,0.72%,1.08%,1.29%,1.41%,1.45%,1.19%,1.37%,1.44%,0.79%,2.99%,0.75%,1.20%,0.83%,0.83%,1.40%
September,23:00 - 23:59,0.00%,0.15%,0.00%,0.08%,0.00%,0.04%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
September,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,04:00 - 04:59,0.09%,0.00%,0.19%,0.00%,0.33%,0.00%,0.27%,0.00%,0.11%,0.00%,0.03%,0.00%,0.07%,0.00%,0.03%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,05:00 - 05:59,4.19%,0.53%,3.44%,0.84%,4.34%,0.85%,3.67%,0.86%,1.37%,0.87%,0.80%,1.19%,1.88%,1.44%,1.77%,2.23%,1.96%,1.67%,0.99%,2.62%,0.83%,2.49%,1.64%,3.17%,2.01%,1.60%
October,06:00 - 06:59,9.54%,2.32%,9.01%,3.49%,8.43%,3.76%,6.03%,3.26%,3.55%,3.90%,2.80%,3.82%,4.65%,4.19%,5.32%,5.15%,5.41%,4.26%,2.78%,8.62%,2.30%,6.65%,4.46%,8.40%,5.01%,4.51%
October,07:00 - 07:59,11.46%,3.46%,10.82%,6.51%,9.87%,7.13%,5.93%,4.73%,5.17%,9.95%,4.39%,8.11%,6.44%,7.27%,7.55%,8.53%,8.53%,5.99%,3.68%,15.30%,2.86%,9.30%,6.72%,13.25%,8.32%,6.08%
October,08:00 - 08:59,11.00%,3.78%,9.31%,6.82%,7.95%,6.84%,6.15%,5.46%,5.93%,13.02%,4.56%,11.32%,6.65%,9.03%,7.36%,8.91%,8.81%,6.07%,3.17%,15.27%,2.57%,9.58%,6.63%,13.23%,8.29%,6.02%
October,09:00 - 09:59,8.24%,4.63%,7.35%,5.38%,6.94%,5.77%,6.51%,5.53%,5.93%,13.04%,3.94%,10.23%,6.11%,8.37%,6.26%,7.88%,8.28%,6.14%,3.25%,9.75%,2.56%,10.15%,5.58%,9.37%,6.90%,6.34%
October,10:00 - 10:59,5.95%,4.08%,5.84%,4.12%,5.74%,4.66%,5.97%,4.84%,5.46%,9.32%,3.32%,7.06%,5.04%,6.46%,5.48%,5.13%,6.57%,5.05%,3.76%,6.01%,2.72%,6.85%,4.58%,5.83%,5.60%,5.48%
October,11:00 - 11:59,5.57%,4.40%,5.37%,3.70%,5.57%,4.05%,6.03%,4.78%,5.55%,6.10%,3.97%,6.58%,5.16%,5.89%,5.16%,4.41%,6.10%,5.10%,3.80%,4.55%,3.07%,6.97%,4.22%,4.88%,5.42%,5.46%
October,12:00 - 12:59,5.08%,4.55%,5.21%,4.00%,5.15%,4.04%,5.94%,4.87%,5.33%,4.99%,4.36%,6.17%,5.45%,5.42%,5.01%,4.50%,5.96%,4.86%,4.19%,4.45%,3.70%,5.86%,4.17%,4.53%,5.36%,5.61%
October,13:00 - 13:59,4.59%,4.42%,4.90%,4.26%,4.82%,4.43%,5.90%,4.99%,5.42%,5.59%,4.62%,5.88%,5.24%,5.23%,4.82%,4.80%,5.59%,4.77%,4.12%,4.95%,3.93%,5.30%,4.14%,4.53%,5.19%,5.43%
October,14:00 - 14:59,4.11%,4.98%,4.59%,4.38%,4.94%,4.54%,5.66%,5.48%,6.11%,5.24%,5.65%,5.46%,5.40%,5.05%,5.08%,4.36%,5.48%,5.01%,5.01%,4.28%,4.86%,4.77%,4.55%,4.05%,5.36%,5.53%
October,15:00 - 15:59,3.77%,5.84%,4.58%,4.75%,5.04%,4.90%,5.70%,6.01%,6.81%,4.82%,6.53%,5.06%,6.06%,5.10%,5.49%,4.82%,5.40%,5.58%,6.58%,3.33%,5.98%,4.27%,5.18%,3.86%,5.69%,5.85%
October,16:00 - 16:59,3.91%,7.02%,5.23%,6.00%,5.86%,6.43%,6.14%,6.97%,8.15%,4.32%,8.05%,4.92%,6.74%,5.48%,6.21%,4.71%,5.94%,6.42%,9.18%,2.79%,8.34%,4.40%,7.07%,4.05%,6.37%,6.46%
October,17:00 - 17:59,4.74%,9.18%,7.10%,8.14%,8.27%,8.48%,7.17%,8.22%,11.20%,4.42%,11.53%,5.49%,7.94%,6.55%,8.33%,5.92%,6.52%,8.17%,13.59%,3.22%,10.70%,5.30%,10.68%,4.69%,7.48%,7.58%
October,18:00 - 18:59,4.90%,10.99%,6.66%,9.95%,6.35%,9.56%,7.35%,9.34%,9.06%,4.31%,12.73%,5.85%,8.62%,7.02%,8.49%,7.29%,5.86%,9.08%,14.16%,3.42%,12.16%,5.84%,10.94%,4.79%,7.49%,8.64%
October,19:00 - 19:59,5.01%,10.96%,4.58%,10.04%,4.78%,9.30%,6.34%,9.00%,6.61%,3.98%,9.86%,5.40%,7.26%,6.65%,7.02%,7.90%,4.92%,8.19%,10.03%,3.56%,11.37%,4.90%,8.62%,4.09%,6.46%,7.60%
October,20:00 - 20:59,4.23%,8.21%,3.45%,7.86%,3.52%,6.95%,5.27%,7.01%,5.38%,2.97%,6.58%,3.99%,5.76%,5.27%,5.20%,7.02%,4.14%,6.56%,6.27%,4.01%,9.88%,3.89%,5.92%,3.67%,4.72%,5.88%
October,21:00 - 21:59,3.57%,6.26%,2.30%,6.25%,1.97%,5.36%,3.69%,5.81%,2.56%,2.11%,5.06%,2.74%,4.49%,4.20%,3.92%,4.93%,3.28%,5.57%,3.98%,3.10%,9.16%,2.70%,3.75%,2.72%,3.45%,4.45%
October,22:00 - 22:59,0.05%,4.27%,0.08%,3.44%,0.13%,2.93%,0.28%,2.83%,0.30%,1.04%,1.23%,0.73%,1.04%,1.35%,1.50%,1.50%,1.26%,1.48%,1.46%,0.78%,3.02%,0.79%,1.16%,0.88%,0.88%,1.47%
October,23:00 - 23:59,0.00%,0.13%,0.00%,0.06%,0.00%,0.03%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
October,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,04:00 - 04:59,0.18%,0.00%,0.23%,0.00%,0.41%,0.00%,0.32%,0.00%,0.07%,0.00%,0.02%,0.00%,0.05%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,05:00 - 05:59,4.09%,0.47%,3.30%,0.83%,4.24%,0.81%,3.57%,0.79%,1.21%,0.86%,0.67%,1.19%,1.80%,1.46%,1.60%,2.25%,1.93%,1.58%,0.79%,2.59%,0.63%,2.39%,1.55%,3.21%,0.58%,1.56%
November,06:00 - 06:59,8.97%,2.03%,8.58%,3.51%,8.05%,3.54%,5.70%,3.09%,3.36%,3.62%,2.58%,3.74%,4.42%,3.97%,4.75%,4.87%,5.46%,3.96%,2.56%,8.09%,2.11%,6.26%,4.41%,8.37%,1.47%,4.20%
November,07:00 - 07:59,10.97%,3.20%,9.41%,6.42%,8.92%,6.81%,5.27%,4.64%,4.75%,9.16%,4.44%,7.68%,6.22%,6.84%,7.38%,7.78%,8.27%,5.42%,3.81%,14.20%,2.83%,8.63%,6.65%,12.04%,2.41%,5.76%
November,08:00 - 08:59,10.65%,3.61%,8.86%,6.63%,7.65%,6.64%,5.65%,5.26%,5.69%,12.10%,4.76%,10.95%,6.50%,8.78%,7.03%,8.48%,8.55%,5.81%,3.40%,15.36%,2.45%,9.43%,6.41%,13.22%,2.45%,6.05%
November,09:00 - 09:59,8.24%,4.43%,7.46%,5.38%,7.20%,5.61%,6.22%,5.35%,5.67%,12.84%,3.98%,10.20%,6.05%,8.40%,6.11%,7.65%,8.07%,6.02%,3.34%,9.87%,2.50%,9.87%,5.42%,9.38%,2.09%,6.15%
November,10:00 - 10:59,6.08%,4.10%,5.81%,4.10%,5.97%,4.64%,5.93%,4.79%,5.22%,9.23%,3.59%,7.14%,5.22%,6.57%,5.32%,5.26%,6.66%,4.97%,3.73%,6.17%,2.71%,7.05%,4.49%,5.99%,1.72%,5.62%
November,11:00 - 11:59,5.77%,4.58%,5.62%,3.78%,5.76%,4.12%,6.16%,4.79%,5.40%,6.24%,3.91%,6.86%,5.24%,6.10%,5.56%,4.45%,6.37%,4.90%,4.05%,4.77%,3.09%,7.12%,4.31%,4.88%,71.26%,5.52%
November,12:00 - 12:59,5.18%,4.68%,5.35%,4.09%,5.36%,4.26%,5.97%,4.93%,5.13%,5.18%,4.27%,6.21%,5.41%,5.77%,5.23%,4.57%,6.14%,5.10%,4.18%,4.58%,3.74%,6.17%,4.28%,4.71%,1.69%,5.68%
November,13:00 - 13:59,4.64%,4.54%,5.02%,4.32%,5.03%,4.55%,6.00%,5.00%,5.31%,5.69%,4.68%,6.05%,5.41%,5.48%,4.99%,4.95%,5.76%,4.96%,4.10%,5.01%,4.10%,5.37%,4.25%,4.53%,1.60%,5.65%
November,14:00 - 14:59,4.13%,5.00%,5.01%,4.37%,5.08%,4.56%,5.66%,5.52%,6.17%,5.39%,5.76%,5.28%,5.61%,5.19%,5.47%,4.39%,5.58%,5.13%,5.10%,4.33%,4.94%,4.82%,4.60%,4.27%,1.65%,5.69%
November,15:00 - 15:59,3.84%,5.86%,4.87%,4.85%,5.22%,5.08%,5.75%,6.15%,6.59%,5.13%,6.58%,5.11%,6.07%,5.11%,5.74%,4.58%,5.58%,5.70%,6.59%,3.46%,6.09%,4.51%,5.13%,4.07%,1.75%,5.80%
November,16:00 - 16:59,4.10%,7.03%,5.57%,5.87%,5.94%,6.43%,6.25%,6.98%,8.34%,4.60%,8.12%,4.99%,6.71%,5.49%,6.45%,5.16%,6.07%,6.49%,9.24%,2.87%,8.23%,4.61%,7.05%,4.15%,1.91%,6.45%
November,17:00 - 17:59,4.86%,9.11%,7.51%,8.19%,8.29%,8.63%,7.24%,8.36%,11.75%,4.79%,11.50%,5.58%,8.09%,6.31%,8.12%,6.06%,6.42%,8.37%,13.48%,3.21%,10.78%,5.48%,10.74%,4.69%,2.26%,7.72%
November,18:00 - 18:59,4.91%,11.11%,6.57%,9.66%,6.17%,9.40%,7.44%,9.18%,9.30%,4.45%,12.26%,5.79%,8.44%,6.66%,8.24%,7.22%,5.55%,9.14%,13.46%,3.29%,11.84%,5.84%,10.74%,4.74%,2.25%,8.57%
November,19:00 - 19:59,4.83%,10.81%,4.63%,9.75%,4.73%,8.81%,6.65%,8.88%,7.03%,4.11%,9.69%,5.06%,7.14%,6.34%,6.94%,7.64%,4.81%,8.22%,10.19%,3.37%,11.44%,4.93%,8.46%,3.99%,1.99%,7.54%
November,20:00 - 20:59,4.51%,8.51%,3.62%,8.22%,3.66%,7.25%,5.69%,7.41%,5.77%,3.24%,6.64%,4.26%,5.88%,5.43%,5.34%,7.01%,4.19%,6.82%,6.21%,4.07%,9.95%,3.89%,6.21%,3.66%,1.47%,5.92%
November,21:00 - 21:59,3.99%,6.36%,2.47%,6.20%,2.17%,5.39%,4.22%,5.73%,2.93%,2.27%,5.24%,3.06%,4.65%,4.54%,4.09%,5.96%,3.12%,5.81%,4.17%,3.74%,9.26%,2.82%,4.04%,3.12%,1.14%,4.57%
November,22:00 - 22:59,0.04%,4.54%,0.09%,3.83%,0.15%,3.46%,0.28%,3.16%,0.31%,1.11%,1.30%,0.86%,1.11%,1.55%,1.62%,1.73%,1.46%,1.61%,1.60%,1.03%,3.32%,0.83%,1.23%,0.98%,0.29%,1.56%
November,23:00 - 23:59,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
November,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
December,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
December,04:00 - 04:59,0.12%,0.00%,0.20%,0.00%,0.31%,0.00%,0.25%,0.00%,0.07%,0.00%,0.01%,0.00%,0.04%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
December,05:00 - 05:59,3.68%,0.40%,2.99%,0.77%,3.69%,0.75%,3.25%,0.74%,1.09%,0.73%,0.61%,1.08%,1.76%,1.35%,1.46%,2.11%,1.61%,1.37%,0.69%,2.45%,0.53%,1.98%,1.47%,2.98%,1.72%,1.48%
December,06:00 - 06:59,7.96%,1.75%,7.85%,3.12%,7.41%,3.28%,5.38%,2.77%,2.80%,3.21%,2.33%,3.41%,4.03%,3.65%,4.43%,4.54%,4.69%,3.70%,2.38%,7.55%,1.90%,5.46%,4.05%,7.76%,4.38%,3.87%
December,07:00 - 07:59,10.51%,3.02%,9.78%,6.12%,8.42%,6.52%,5.29%,4.30%,4.51%,8.68%,4.14%,7.28%,5.89%,6.85%,7.11%,7.80%,7.54%,5.53%,3.59%,14.65%,2.61%,8.26%,6.34%,12.45%,7.36%,5.52%
December,08:00 - 08:59,10.24%,3.43%,8.68%,6.31%,7.19%,6.48%,5.59%,4.95%,5.16%,11.89%,4.35%,10.18%,6.20%,8.30%,7.09%,8.07%,8.14%,5.82%,3.33%,14.67%,2.29%,9.19%,6.21%,12.53%,7.57%,5.84%
December,09:00 - 09:59,8.10%,4.21%,7.54%,4.94%,7.00%,5.48%,6.33%,5.09%,5.47%,12.43%,3.83%,9.69%,6.02%,8.03%,6.33%,7.26%,8.22%,5.89%,3.42%,9.22%,2.50%,8.99%,5.63%,8.82%,6.73%,6.01%
December,10:00 - 10:59,6.09%,4.36%,6.22%,4.21%,6.13%,4.83%,5.97%,4.94%,5.35%,9.56%,3.60%,7.05%,5.23%,6.57%,5.53%,5.46%,6.79%,5.14%,3.89%,6.50%,2.65%,7.03%,4.72%,6.26%,5.77%,5.80%
December,11:00 - 11:59,5.78%,4.49%,5.86%,3.84%,6.00%,4.37%,6.03%,4.90%,5.54%,6.83%,3.99%,6.46%,5.24%,5.98%,5.57%,4.54%,6.31%,5.15%,4.04%,4.83%,3.22%,6.58%,4.50%,5.03%,5.62%,5.65%
December,12:00 - 12:59,5.91%,4.99%,5.85%,4.17%,6.06%,4.38%,6.34%,5.40%,5.52%,5.74%,4.55%,6.70%,5.73%,6.08%,5.48%,4.88%,6.55%,5.39%,4.34%,4.89%,3.83%,7.01%,4.61%,5.01%,5.88%,5.95%
December,13:00 - 13:59,5.16%,5.12%,5.37%,4.36%,5.66%,4.82%,6.21%,5.32%,5.89%,5.75%,5.01%,6.76%,5.93%,5.95%,5.32%,5.00%,6.31%,5.28%,4.33%,5.10%,4.36%,6.14%,4.75%,4.77%,5.59%,6.16%
December,14:00 - 14:59,4.61%,5.54%,5.37%,4.62%,5.72%,4.91%,6.04%,5.81%,6.79%,5.48%,6.24%,5.90%,5.97%,5.56%,5.74%,4.47%,6.19%,5.33%,5.38%,4.48%,5.15%,5.19%,5.14%,4.47%,5.68%,6.12%
December,15:00 - 15:59,4.40%,6.29%,5.09%,5.06%,5.65%,5.33%,6.09%,6.41%,7.08%,5.26%,7.15%,5.54%,6.50%,5.53%,5.91%,4.89%,5.95%,5.96%,6.76%,3.77%,6.20%,4.93%,5.52%,4.42%,5.92%,6.36%
December,16:00 - 16:59,4.49%,7.28%,5.50%,6.14%,6.23%,6.61%,6.53%,7.26%,8.40%,4.95%,8.38%,5.42%,6.96%,5.67%,6.66%,5.51%,6.18%,6.64%,9.36%,3.21%,8.41%,4.90%,7.13%,4.31%,6.52%,6.75%
December,17:00 - 17:59,4.84%,9.10%,7.11%,8.28%,8.02%,8.58%,7.01%,8.37%,10.77%,4.66%,11.14%,5.58%,7.75%,6.27%,8.05%,5.93%,6.23%,7.89%,12.87%,3.47%,10.26%,5.60%,10.15%,4.79%,7.27%,7.29%
December,18:00 - 18:59,4.93%,10.68%,6.25%,9.77%,5.99%,9.43%,7.21%,9.05%,9.07%,4.50%,12.04%,5.83%,8.09%,6.70%,8.18%,6.99%,5.68%,8.61%,13.77%,3.52%,11.85%,6.06%,10.40%,4.79%,7.17%,8.01%
December,19:00 - 19:59,4.97%,10.55%,4.47%,9.92%,4.51%,8.61%,6.47%,8.84%,6.93%,4.03%,9.89%,5.12%,7.16%,6.31%,6.76%,7.50%,4.97%,8.22%,9.78%,3.25%,11.52%,4.98%,8.27%,3.88%,6.58%,7.23%
December,20:00 - 20:59,4.53%,8.00%,3.39%,8.11%,3.53%,7.01%,5.50%,7.16%,5.25%,3.11%,6.53%,4.07%,5.80%,5.38%,5.09%,7.06%,4.27%,6.82%,6.11%,3.80%,9.94%,4.00%,5.95%,3.68%,5.26%,5.93%
December,21:00 - 21:59,3.66%,5.90%,2.38%,5.98%,2.32%,4.99%,4.14%,5.25%,3.68%,2.05%,4.85%,2.95%,4.36%,4.16%,3.61%,6.05%,2.94%,5.45%,4.15%,3.56%,8.46%,2.79%,3.81%,3.03%,3.93%,4.33%
December,22:00 - 22:59,0.02%,4.81%,0.09%,4.26%,0.15%,3.63%,0.36%,3.43%,0.64%,1.14%,1.35%,0.97%,1.34%,1.65%,1.65%,1.95%,1.42%,1.81%,1.83%,1.08%,4.30%,0.91%,1.35%,1.02%,1.05%,1.70%
December,23:00 - 23:59,0.00%,0.06%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
December,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
December,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
