DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.29,                                      Nasipit Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.30,                                      Lekda Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.31,                                      Cahayagan Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.32,                                      Durian National High School - Lawan-Lawan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.33,                                      Manoligao Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.b.34,                                      Culit Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.c,                                Division/District Offices (Proper),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.01.d,                                In-service Training (INSET),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02,                            Division of Agusan del Sur,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.a,                                Pre-School Education,180,Region XIII,2002,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.b,                                Elementary Education,180,Region XIII,60897,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c,                                Secondary Education,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.01,                                      Agusan del Sur National High School,180,Region XIII,2725,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.02,                                      Bunawan National High School,180,Region XIII,522,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.03,                                      Binucayan National High School,180,Region XIII,105,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.04,                                      Del Monte National High School,180,Region XIII,700,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.05,                                      Democrito O. Plaza Memorial High School,180,Region XIII,107,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.06,                                      Esperanza National High School,180,Region XIII,809,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.07,                                      Guadalupe National High School,180,Region XIII,194,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.08,                                      Kasapa National High School,180,Region XIII,392,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.09,                                      La Paz National High School,180,Region XIII,361,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.10,                                      Lapinigan National High School,180,Region XIII,743,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.11,                                      Libertad National High School,180,Region XIII,197,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.12,                                      Loreto National High School,180,Region XIII,434,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.13,                                      Los Arcos National High School,180,Region XIII,178,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.14,                                      Lucena National High School,180,Region XIII,329,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.15,                                      New Tubigon High School of Home Industries,180,Region XIII,71,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.16,                                      Prosperidad National High School,180,Region XIII,602,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.17,                                      Sampaguita National High School,180,Region XIII,466,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.18,                                      San Isidro National High School,180,Region XIII,264,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.19,                                      San Luis National High School,180,Region XIII,783,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.20,                                      Sibagat National High School,180,Region XIII,758,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.21,                                      Sta. Cruz National High School,180,Region XIII,649,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.22,                                      Sta. Irene National High School,180,Region XIII,228,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.23,                                      Sta. Josefa National High School,180,Region XIII,779,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.24,                                      Sto. Tomas National High School,180,Region XIII,317,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.25,                                      Talacogon National High School,180,Region XIII,432,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.26,                                      Trento National High School,180,Region XIII,1183,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.27,                                      Veruela National High School,180,Region XIII,418,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.28,                                      Zillovia National High School,180,Region XIII,304,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.29,                                      Agusan Del Sur National High School - Agusan Del Sur Science,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.30,                                      Agusan Del Sur National High School - Sta Maria Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.31,                                      Kasapa National High School - Waloe NHS Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.32,                                      La Paz National High School - Panagangan Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.33,                                      Lapinigan National High School - Bayugan II Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.34,                                      Lapinigan National High School - New Visayas Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.35,                                      Los Arcos National High School - Mabuhay Barangay High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.36,                                      Lucena National High School - San Vicente Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.37,                                      Patin-ay High School (ASSAT),180,Region XIII,236,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.38,                                      Prosperidad National High School - Azpetia Extension (ANSS BA HS),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.39,                                      Sampaguita National High School - La Fortuna Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.40,                                      San Luis National High School -Anislagan Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.41,                                      San Luis National High School - Cecilia National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.42,                                      San Luis National High School - Laminga Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.43,                                      Sibagat National High School -  Magsaysay Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.44,                                      Sibagat National High School -  Padiay Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.45,                                      Sta Cruz National High School - Bayngan 3 National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.46,                                      Sta Cruz National High School - Datu Limus Macapandong National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.47,                                      Sta Cruz National High School - Marfil National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.48,                                      Trento National High School - Manat Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.49,                                      Veruela National High School - Sinobong Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.50,                                      Trento National High School - Kapatungan Annex ,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.51,                                      Guadalupe National High School - Kahusayan Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.52,                                      Talacogon National High School - Desamparados Ext.,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.53,                                      Trento National High School - Pulan Lupa Extension,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.54,                                      Aurora National High School (Sta. Josefa National High School Annex),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.55,                                      Esperenza National High School - Hawaiian High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.c.56,                                      Esperanza National High School - San Toribio High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.d,                                Division/District Offices (Proper),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.02.e,                                In-service Training (INSET),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03,                            Division of Siargao,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.a,                                Elementary Education,180,Region XIII,17014,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b,                                Secondary Education,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.01,                                      Burgos National High School,180,Region XIII,176,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.02,                                      Dapa National High School,180,Region XIII,1077,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.03,                                      Gen. Luna National High School,180,Region XIII,604,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.04,                                      Pilar National High School,180,Region XIII,402,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.05,                                      San Benito National High School,180,Region XIII,154,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.06,                                      San Isidro National High School,180,Region XIII,651,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.07,                                      Sapao National High School,180,Region XIII,434,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.08,                                      Socorro National High School,180,Region XIII,1011,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.09,                                      Union National High School,180,Region XIII,160,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.10,                                      Dapa National High School - Consolacion National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.11,                                      Mariano Matugas Memorial National High School (Dapa National High School - M. Matugas MNHS Annex),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.12,                                      Gen. Luna National High School - Sta.  Fe National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.13,                                      Pilar National High School - Caridad National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.14,                                      San Isidro National High School - Del Carmen National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.15,                                      San Isidro National High School - Roxas National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.16,                                      Sapao National High School - Libertad National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.17,                                      Socorro National High School - Nueva Estrella National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.18,                                      Socorro National High School - Pamosaingan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.19,                                      Gen. Luna National High School - Suyangan National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.b.20,                                      Socorro National High School - Atoyay National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.c,                                Division/District Offices (Proper),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.03.d,                                In-service Training (INSET),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04,                            Division of Surigao del Norte,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.a,                                Elementary Education,180,Region XIII,37442,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b,                                Secondary Education,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.01,                                      Albor National High School,180,Region XIII,631,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.02,                                      Alegria National High School,180,Region XIII,679,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.03,                                      Taganaan National High School (Asa National High School),180,Region XIII,425,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.04,                                      Bacuag National Agro-Industrial School,180,Region XIII,311,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.05,                                      Balite National High School,180,Region XIII,280,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.06,                                      Cagdianao National High School,180,Region XIII,477,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.07,                                      Campo National High School,180,Region XIII,486,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.08,                                      Cantapoy National High School,180,Region XIII,419,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.09,                                      Claver National High School,180,Region XIII,1025,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.10,                                      Gigaquit National School of Home Industries,180,Region XIII,1157,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.11,                                      Liberty National High School,180,Region XIII,136,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.12,                                      Loreto National High School,180,Region XIII,367,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.13,                                      Mainit National High School,180,Region XIII,866,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.14,                                      Masgad National High School,180,Region XIII,436,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.15,                                      Matin-ao National High School,180,Region XIII,530,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.16,                                      Melgar National High School,180,Region XIII,135,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.17,                                      Placer National High School,180,Region XIII,730,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.18,                                      Plaridel National High School,180,Region XIII,162,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.19,                                      Rizal National High School,180,Region XIII,179,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.20,"                                      Ruben E. Ecleo, Sr. National High School",180,Region XIII,168,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.21,                                      San Francisco National High School,180,Region XIII,313,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.22,                                      Sering National High School,180,Region XIII,167,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.23,                                      Amando A. Fabio Memorial NHS (Sta. Cruz National High School),180,Region XIII,498,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.24,                                      Surigao del Norte National High School,180,Region XIII,3309,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.25,                                      Tag-abaca National High School,180,Region XIII,409,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.26,                                      Timamana National High School,180,Region XIII,246,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.27,"                                      Toledo S. Pantilo, Sr. Memorial National High School",180,Region XIII,649,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.28,                                      Tubajon National High School,180,Region XIII,401,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.29,                                      Tubod National Comprehensive High School,180,Region XIII,493,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.30,                                      Villa Riza National High School,180,Region XIII,234,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.31,                                      Albor National High School - Osmeña National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.32,                                      Albor National High School - Rosita National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.33,                                      Albor National High School - San Jose National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.34,                                      Cagdianao National High School - Del Pilar National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.35,                                      Cagdianao National High School - Valencia National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.36,                                      Cantapoy National High School - Pili National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.37,                                      Claver National High School - Taganito National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.38,                                      Mainit National High School - Paco National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.39,                                      Masgad National High School -  Bunyasan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.40,                                      Masgad National High School -  Malimono National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.41,                                      Matin-ao National High School - Hacienda National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.42,                                      Placer National High School - Lakandula National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.43,                                      Rizal National High School - Puerto Princesa - Moleta National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.44,                                      Tag-Abaca National High School - Rita Glenda National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.45,                                      T.S. Pantilo Sr. Memorial National High School - Mayag National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.46,                                      Gigaquit National School of Home Industries,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.47,                                      Magpayang National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.b.48,                                      Tubajon National High School - Mabini National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.c,                                Division/District Offices (Proper),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.04.d,                                In-service Training (INSET),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05,                            Division of Surigao del Sur,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.a,                                Pre-School Education,180,Region XIII,414,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.b,                                Elementary Education,180,Region XIII,53668,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c,                                Secondary Education,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.01,                                      Adlay National High School,180,Region XIII,111,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.02,                                      Barcelona National High School,180,Region XIII,221,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.03,                                      Barobo National High School,180,Region XIII,1255,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.04,                                      Carmen Agricultural National High School,180,Region XIII,252,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.05,                                      Carrascal National High School,180,Region XIII,460,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.06,                                      Doña Carmen National High School,180,Region XIII,962,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.07,                                      Felisberto Verrano National High School,180,Region XIII,414,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.08,                                      Hinatuan National Comprehensive High School,180,Region XIII,1487,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.09,                                      Lingig National High School,180,Region XIII,646,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.10,                                      Madrid National High School,180,Region XIII,2674,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.11,                                      M. K. Yusingco National High School (Mandus National High School),180,Region XIII,286,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.12,                                      Marihatag National High School,180,Region XIII,355,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.13,                                      Purisima National High School,180,Region XIII,667,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.14,                                      Salvacion National High School,180,Region XIII,302,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.15,                                      Tagasaka National High School,180,Region XIII,398,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.16,                                      Tidman National High School,180,Region XIII,256,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.17,                                      Unidad National High School,180,Region XIII,730,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.18,                                      Barobo National High School - Cabacungan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.19,                                      Barobo National High School - Javier National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.20,                                      Barobo National High School - Tambis National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.21,                                      Esperanza Integrated School (Carmen NAHS - Esperanza National High School),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.22,                                      Doña Carmen National High School - D. L. Osano National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.23,                                      Doña Carmen National High School - Kahayagan National High School Annex,180,Region XIII,,,,
