year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2012,June,Friday,5:00-6:00,1110,4881,0,1497,27,3249,242,974,220,674,232,1199,342,730,489,377,554,2313,1040,771,2000,142,408,545,957,110,1255,27,485,32,1125,46,1530,126,11895,0,1082,0,3016
2012,June,Friday,6:00-7:00,1121,4522,0,1292,90,2911,301,934,199,764,198,1271,707,608,403,381,506,1431,1143,889,1841,142,356,309,1452,157,1377,102,634,40,1305,68,1709,520,7323,0,1317,0,3233
2012,June,Friday,7:00-8:00,1132,3732,0,1100,27,2388,180,551,168,625,132,789,415,415,340,206,355,710,748,528,1245,82,287,392,1028,123,1246,37,640,39,1136,104,1476,196,4647,0,1013,0,2833
2012,June,Friday,8:00-9:00,1115,1878,0,718,107,1646,29,479,115,480,120,470,223,370,262,187,224,433,449,351,1081,108,265,221,1171,43,1105,11,518,26,868,64,850,539,2315,0,703,0,1943
2012,June,Friday,9:00-10:00,210,594,0,421,77,514,23,336,80,301,75,403,191,205,145,71,85,179,136,179,389,57,110,114,442,23,411,8,280,19,448,57,430,482,171,0,466,0,1157
2012,June,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,June,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,June,Saturday,5:00-6:00,3123,1032,0,240,48,792,69,236,36,166,69,291,178,313,329,171,32,176,159,117,277,12,66,50,152,26,148,14,28,10,97,12,88,96,1674,0,137,0,183
2012,June,Saturday,6:00-7:00,3893,1742,0,497,16,1574,75,636,199,349,150,491,328,709,570,917,312,483,492,335,805,59,112,225,283,77,329,13,91,3,276,15,224,32,3100,0,248,0,423
2012,June,Saturday,7:00-8:00,4190,2442,0,882,41,2929,186,1301,379,597,247,1284,446,1056,1485,515,1307,787,1292,777,1432,208,190,202,516,164,461,92,126,11,288,36,561,84,1254,0,404,0,781
2012,June,Saturday,8:00-9:00,3118,2870,0,896,45,2866,146,1149,538,692,312,1094,890,984,1159,615,1377,1175,1653,944,1266,241,162,161,565,147,375,105,101,23,283,26,537,87,346,0,441,0,869
2012,June,Saturday,9:00-10:00,2707,2921,0,758,43,2534,177,684,657,690,186,572,1348,1242,1018,447,1347,1182,1353,983,1087,167,218,275,518,44,376,66,111,7,223,12,375,113,317,0,298,0,828
2012,June,Saturday,10:00-11:00,3127,2538,0,709,24,2030,145,775,128,520,204,368,1180,905,564,356,1101,1110,1277,658,1405,135,300,316,575,106,446,26,189,12,349,13,424,76,1066,0,341,0,859
2012,June,Saturday,11:00-12:00,2807,3004,0,625,28,1903,159,677,258,429,225,992,534,641,637,356,1216,1223,1313,837,1449,111,258,180,665,51,583,37,177,25,344,17,416,128,1638,0,343,0,933
2012,June,Saturday,12:00-1:00 PM,1409,3534,0,776,26,2339,116,1032,61,415,176,1216,526,977,504,303,1194,950,1217,726,1408,149,290,445,479,86,566,44,202,3,470,27,543,100,3798,0,412,0,1261
2012,June,Saturday,1:00-2:00,2385,3379,0,750,32,1953,156,631,283,496,78,997,441,1045,318,216,892,998,1370,646,1423,153,281,155,677,41,671,44,234,28,526,28,577,147,2863,0,525,0,1298
2012,June,Saturday,2:00-3:00,2672,3308,0,666,23,1850,101,695,272,314,296,786,785,738,280,188,807,1095,1196,597,1430,78,368,241,652,50,736,101,188,7,625,15,608,117,2673,0,520,0,1447
2012,June,Saturday,3:00-4:00,2613,3660,0,762,42,2006,158,533,278,412,106,815,466,416,406,230,746,660,1495,874,1282,173,269,181,775,145,722,94,222,44,564,26,597,205,4369,0,557,0,1555
2012,June,Saturday,4:00-5:00,1137,3896,0,879,50,2337,127,596,120,461,147,781,450,342,487,173,641,1147,957,724,1473,109,267,312,751,214,789,98,304,140,620,22,936,278,7342,0,734,0,1795
2012,June,Saturday,5:00-6:00,1252,4720,0,1141,60,2832,139,817,94,239,513,869,428,501,342,297,448,821,915,1016,936,115,297,608,576,185,910,78,356,191,895,24,1179,300,8597,0,951,0,2109
2012,June,Saturday,6:00-7:00,2885,5134,0,928,29,2417,87,824,78,257,419,975,290,168,526,195,436,145,964,955,1169,124,270,413,847,151,1032,306,247,74,870,18,1126,181,4385,0,980,0,2282
2012,June,Saturday,7:00-8:00,1039,3484,0,912,23,2359,72,809,65,178,536,853,303,148,344,107,342,72,690,629,853,71,181,320,718,182,795,233,266,71,707,20,1066,133,2670,0,710,0,1606
2012,June,Saturday,8:00-9:00,997,2378,0,579,11,1428,64,403,63,279,244,577,270,123,256,99,165,50,531,395,574,54,147,432,503,87,689,77,282,53,483,21,711,67,1607,0,568,0,1305
2012,June,Saturday,9:00-10:00,116,374,0,272,7,334,35,206,32,141,80,265,84,61,98,31,44,14,16,130,14,18,12,92,15,25,15,28,13,22,13,7,13,21,6,0,238,0,531
2012,June,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,June,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,June,Sunday,5:00-6:00,1999,654,0,135,37,524,57,157,15,80,46,202,123,189,247,52,58,161,153,62,210,21,41,34,130,42,89,9,53,3,63,13,63,50,1574,0,89,0,124
2012,June,Sunday,6:00-7:00,1917,1292,0,314,20,861,51,342,91,172,97,295,168,471,362,185,226,382,407,262,431,51,84,135,160,34,255,11,82,5,178,9,157,76,2140,0,191,0,243
2012,June,Sunday,7:00-8:00,1450,1557,0,492,82,1292,153,600,100,312,88,529,336,670,655,236,529,846,655,397,805,76,112,122,352,47,393,37,143,9,214,25,290,162,1805,0,249,0,414
2012,June,Sunday,8:00-9:00,2333,1851,0,524,21,1402,75,530,132,364,124,665,343,671,508,187,579,786,1196,551,613,65,119,117,417,46,391,29,171,8,276,24,295,97,1935,0,300,0,500
2012,June,Sunday,9:00-10:00,1665,2113,0,500,46,1454,107,675,178,421,80,669,563,838,627,298,629,973,1101,433,903,73,138,138,489,32,342,17,179,5,264,6,281,71,1700,0,302,0,691
2012,June,Sunday,10:00-11:00,1394,2136,0,527,16,1206,112,606,137,340,132,622,402,597,491,242,476,1423,886,446,903,90,174,142,479,57,376,30,158,6,277,8,311,304,2521,0,276,0,675
2012,June,Sunday,11:00-12:00,1970,2233,0,459,25,1235,225,533,101,361,117,771,470,443,559,357,616,960,1036,514,816,61,178,148,494,48,394,10,142,11,310,25,350,75,2028,0,316,0,817
2012,June,Sunday,12:00-1:00 PM,890,2606,0,536,34,1418,90,518,99,320,141,706,338,622,386,306,501,928,936,224,1016,51,175,217,355,23,468,22,160,7,353,14,334,222,2724,0,345,0,886
2012,June,Sunday,1:00-2:00,1846,2511,0,435,38,1337,91,491,151,349,107,811,345,622,323,213,472,744,1217,333,895,90,188,167,530,45,445,22,165,9,324,17,372,209,2508,0,361,0,936
2012,June,Sunday,2:00-3:00,2117,2421,0,501,33,1357,121,549,116,348,175,702,320,618,405,188,479,912,1131,501,930,77,217,141,517,63,468,31,198,12,379,23,399,175,2529,0,374,0,1000
2012,June,Sunday,3:00-4:00,1682,2717,0,522,40,1313,151,644,172,330,103,600,390,711,287,166,450,768,1237,501,905,71,208,176,572,81,490,52,183,10,481,14,467,463,3047,0,411,0,1076
2012,June,Sunday,4:00-5:00,1289,2843,0,611,93,1499,100,638,131,339,218,694,378,461,327,250,339,1052,853,419,880,69,215,173,662,81,571,37,219,26,484,19,519,278,3933,0,480,0,1131
2012,June,Sunday,5:00-6:00,534,2738,0,774,20,1704,116,537,110,370,193,848,270,510,343,202,298,1027,553,421,850,77,216,344,521,69,603,26,295,40,557,18,648,186,4568,0,516,0,1246
2012,June,Sunday,6:00-7:00,822,2717,0,627,38,1415,123,601,116,404,158,701,352,289,303,187,269,579,604,431,777,75,182,194,727,82,674,84,243,23,523,21,633,409,3750,0,531,0,1291
2012,June,Sunday,7:00-8:00,578,2395,0,671,17,1246,78,436,110,376,155,599,292,210,231,123,230,284,401,306,631,50,166,246,624,73,572,53,288,25,532,33,576,170,2866,0,469,0,1121
2012,June,Sunday,8:00-9:00,463,1753,0,422,51,1234,48,352,101,309,116,473,298,187,218,111,152,202,290,200,525,66,165,168,586,32,576,18,297,20,495,34,507,52,788,0,428,0,1004
2012,June,Sunday,9:00-10:00,244,352,0,217,8,301,19,151,21,147,26,216,32,84,41,18,17,2,2,19,3,3,3,15,2,4,3,5,3,3,2,1,3,3,7,0,160,0,380
2012,June,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Monday,5:00-6:00,5154,834,0,159,48,762,88,210,18,126,83,371,226,399,603,71,121,270,259,73,273,28,44,49,202,73,124,6,47,2,82,20,90,126,3623,0,103,0,147
2012,July,Monday,6:00-7:00,8199,2522,0,766,57,2642,167,857,217,456,287,957,513,1335,994,415,1049,581,625,504,741,100,159,305,350,45,421,18,142,8,214,20,356,88,6723,0,231,0,398
2012,July,Monday,7:00-8:00,2747,4542,0,1255,264,4477,649,2111,253,1356,307,1549,1246,3161,2101,836,1785,1599,983,777,1633,141,269,272,816,41,604,31,180,11,263,62,664,336,4455,0,432,0,921
2012,July,Monday,8:00-9:00,925,4068,0,1412,53,3044,262,1806,311,1550,459,2171,929,3317,1720,588,2144,1230,1957,1226,1374,102,350,251,908,36,538,16,216,7,338,56,635,83,2547,0,467,0,998
2012,July,Monday,9:00-10:00,913,2836,0,1006,102,2427,236,1470,254,1277,230,1835,1139,2559,1874,803,1535,1273,1430,621,1643,119,290,229,1030,46,542,7,187,4,266,9,439,226,1804,0,319,0,850
2012,July,Monday,10:00-11:00,886,2465,0,1003,29,2039,267,1063,261,776,315,1470,627,1569,1542,743,1280,1748,951,741,1477,158,293,198,853,68,518,40,201,6,372,11,482,73,3132,0,284,0,819
2012,July,Monday,11:00-12:00,907,2937,0,1001,56,2092,441,1273,196,823,236,1231,774,1063,1523,782,1170,1173,1267,871,1345,98,309,254,825,73,558,8,224,9,334,41,545,152,2333,0,389,0,1054
2012,July,Monday,12:00-1:00 PM,1071,2800,0,854,62,2281,154,1045,246,698,310,1467,727,1530,1068,759,1005,1049,998,279,1879,69,324,358,694,16,605,31,269,10,431,22,563,217,4590,0,443,0,1074
2012,July,Monday,1:00-2:00,966,2966,0,952,99,2551,190,998,280,752,263,1417,596,1474,1023,606,1179,797,1365,549,1577,127,275,236,693,64,571,27,232,7,367,25,536,283,3763,0,430,0,1213
2012,July,Monday,2:00-3:00,929,2920,0,911,72,2358,274,965,184,664,287,1246,446,1270,995,473,1090,1005,1282,859,1501,134,330,198,802,101,638,22,257,22,582,41,618,264,4579,0,495,0,1337
2012,July,Monday,3:00-4:00,920,3463,0,953,78,2104,263,865,205,672,218,899,603,1276,380,345,900,878,1319,783,1501,88,335,260,791,114,733,72,290,5,661,22,819,314,5856,0,675,0,1616
2012,July,Monday,4:00-5:00,936,2988,0,826,149,2350,169,839,173,466,339,1027,553,851,453,534,611,1218,981,811,1716,121,402,238,1062,102,967,51,425,10,750,42,1012,741,9667,0,786,0,2055
2012,July,Monday,5:00-6:00,994,4580,0,1384,26,2986,222,968,219,665,229,1260,360,734,492,366,539,1565,704,781,2024,145,417,543,953,112,1285,27,491,31,1083,49,1600,116,10333,0,1041,0,2759
2012,July,Monday,6:00-7:00,925,4078,0,1224,86,2558,277,928,197,754,195,1337,744,611,405,371,493,968,774,900,1863,145,364,308,1447,161,1409,104,642,38,1257,71,1788,477,6030,0,1266,0,2958
2012,July,Monday,7:00-8:00,973,3320,0,1039,26,2195,165,547,167,617,130,830,436,417,341,200,346,481,506,535,1260,83,293,390,1025,126,1276,38,648,37,1094,108,1543,180,3732,0,974,0,2592
2012,July,Monday,8:00-9:00,1023,1748,0,672,103,1420,27,476,114,474,118,494,235,372,263,182,218,293,304,355,1094,110,271,220,1166,44,1132,11,525,25,837,67,889,494,1777,0,676,0,1778
2012,July,Monday,9:00-10:00,114,538,0,395,75,466,21,335,80,297,74,424,201,206,146,69,83,121,101,181,386,58,99,113,425,23,418,9,278,18,432,59,500,442,-24,0,448,0,1059
2012,July,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Tuesday,5:00-6:00,5037,836,0,158,48,749,87,227,20,126,83,351,214,404,611,75,129,271,260,75,280,28,45,50,208,75,129,6,50,2,84,21,93,127,3569,0,103,0,153
2012,July,Tuesday,6:00-7:00,7965,2527,0,759,57,2595,164,926,235,455,287,905,485,1353,1008,440,1113,553,596,478,703,96,152,299,344,45,419,18,143,8,209,20,349,88,6744,0,229,0,413
2012,July,Tuesday,7:00-8:00,2503,4551,0,1243,262,4398,638,2282,273,1355,306,1466,1179,3204,2130,887,1893,1524,937,737,1549,135,258,267,802,40,602,32,182,11,257,61,650,339,4565,0,429,0,956
2012,July,Tuesday,8:00-9:00,1190,3866,0,1318,53,3190,257,1924,336,1530,459,1970,880,3231,1743,624,2275,1172,1865,1163,1304,98,336,247,893,36,536,16,217,7,330,55,622,83,2657,0,464,0,1035
2012,July,Tuesday,9:00-10:00,1093,2795,0,979,101,2218,232,1628,274,1312,230,1713,1077,2610,1899,832,1628,1213,1363,589,1558,114,278,225,1012,46,540,7,188,4,260,9,430,228,1958,0,317,0,882
2012,July,Tuesday,10:00-11:00,1070,2439,0,891,29,2152,263,1169,282,785,314,1308,593,1558,1563,782,1358,1666,906,703,1401,152,281,194,838,68,516,40,202,6,363,11,473,74,3287,0,282,0,849
2012,July,Tuesday,11:00-12:00,1081,2893,0,927,55,2055,433,1387,212,842,236,1168,733,1078,1544,830,1242,1118,1207,826,1276,94,296,250,811,73,556,8,226,9,327,41,534,153,2577,0,386,0,1093
2012,July,Tuesday,12:00-1:00 PM,1122,2912,0,847,61,2241,151,1130,266,697,310,1388,688,1551,1082,806,1067,1000,951,265,1782,66,311,352,682,15,603,31,271,10,421,22,552,219,4866,0,440,0,1114
2012,July,Tuesday,1:00-2:00,1134,2823,0,923,99,2733,187,1079,303,751,263,1341,564,1494,1037,643,1251,760,1301,521,1496,122,264,232,681,64,569,27,234,7,359,24,525,285,4003,0,428,0,1258
2012,July,Tuesday,2:00-3:00,1051,2684,0,928,71,2589,269,1130,199,663,287,1224,422,1287,1009,502,1157,958,1222,814,1424,129,317,194,788,100,635,22,259,22,569,40,605,266,4909,0,492,0,1387
2012,July,Tuesday,3:00-4:00,1084,3679,0,926,78,2066,259,935,222,671,218,851,571,1293,385,366,955,836,1257,742,1424,85,321,256,777,114,730,72,293,5,645,22,802,317,6245,0,670,0,1676
2012,July,Tuesday,4:00-5:00,1062,3294,0,820,147,2274,166,906,187,466,339,972,523,862,459,567,649,1161,935,769,1628,116,386,234,1043,102,963,51,428,10,733,41,991,747,10303,0,781,0,2132
2012,July,Tuesday,5:00-6:00,1152,4943,0,1389,26,2933,218,1046,237,664,228,1193,341,744,498,389,572,1492,671,741,1920,140,400,534,937,112,1280,28,495,30,1058,48,1567,116,10944,0,1034,0,2862
2012,July,Tuesday,6:00-7:00,1120,4285,0,1213,85,2628,272,1003,213,753,195,1265,704,620,411,393,523,923,737,854,1767,139,349,302,1422,160,1404,105,647,37,1228,70,1752,481,6552,0,1258,0,3069
2012,July,Tuesday,7:00-8:00,1077,3561,0,1009,26,2156,163,592,181,617,130,786,413,423,346,213,367,458,482,507,1196,80,282,384,1007,125,1271,38,653,36,1069,106,1512,181,4194,0,967,0,2689
2012,July,Tuesday,8:00-9:00,1152,1754,0,685,102,1448,27,515,123,473,118,468,222,377,267,193,231,279,289,337,1038,106,260,217,1146,44,1127,12,529,24,817,66,871,498,2113,0,671,0,1845
2012,July,Tuesday,9:00-10:00,174,576,0,394,74,469,21,362,86,297,74,401,190,209,148,73,88,115,104,172,346,56,97,112,399,23,413,9,281,18,414,58,439,446,222,0,445,0,1099
2012,July,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Wednesday,5:00-6:00,5254,857,0,160,48,768,89,235,20,129,85,361,220,412,622,78,134,287,276,78,291,30,47,53,218,79,136,7,51,2,90,21,95,130,4077,0,107,0,159
2012,July,Wednesday,6:00-7:00,8346,2592,0,771,58,2661,169,959,243,468,295,932,500,1378,1026,457,1154,587,632,498,732,101,160,314,361,47,441,18,145,8,226,20,357,91,7824,0,239,0,428
2012,July,Wednesday,7:00-8:00,2777,4669,0,1262,266,4510,654,2363,283,1391,314,1509,1214,3263,2169,920,1964,1616,994,768,1614,142,272,280,840,42,633,32,185,12,278,63,666,348,5836,0,448,0,991
2012,July,Wednesday,8:00-9:00,1096,4009,0,1314,54,3452,264,2017,348,1575,471,2035,906,3377,1776,647,2359,1244,1978,1212,1358,103,353,258,935,38,563,17,221,7,357,56,637,85,3736,0,484,0,1073
2012,July,Wednesday,9:00-10:00,1090,3314,0,978,103,2462,238,1513,284,1218,236,1729,1059,2542,1934,858,1689,1287,1446,614,1624,120,293,236,1060,48,567,7,191,5,281,9,440,233,2902,0,331,0,915
2012,July,Wednesday,10:00-11:00,1054,2628,0,958,29,2266,269,1190,292,802,323,1437,611,1468,1592,767,1409,1767,961,732,1460,160,295,204,878,72,543,41,205,7,392,11,484,76,4130,0,295,0,881
2012,July,Wednesday,11:00-12:00,1074,3128,0,932,56,2107,444,1437,220,864,242,1203,755,1097,1572,861,1288,1186,1281,861,1329,99,311,261,850,76,585,8,229,9,353,42,547,157,3316,0,403,0,1134
2012,July,Wednesday,12:00-1:00 PM,1036,3219,0,857,62,2298,155,1170,275,716,318,1429,708,1579,1102,836,1106,1060,1009,276,1857,70,327,369,714,16,634,31,275,11,455,23,565,224,5737,0,459,0,1156
2012,July,Wednesday,1:00-2:00,1044,3202,0,856,100,2838,192,1117,314,771,270,1381,581,1521,1056,667,1297,806,1380,543,1558,128,278,243,713,67,598,27,237,7,388,25,537,293,4793,0,446,0,1305
2012,July,Wednesday,2:00-3:00,1061,3089,0,862,72,2611,276,1089,206,681,294,1260,434,1311,1027,521,1200,1016,1297,849,1484,135,333,204,825,105,668,22,263,23,615,41,620,273,5757,0,513,0,1439
2012,July,Wednesday,3:00-4:00,1064,3939,0,958,79,2119,265,969,230,689,223,876,588,1317,392,380,991,887,1333,774,1484,89,338,268,814,119,767,74,297,6,698,22,821,325,7104,0,699,0,1739
2012,July,Wednesday,4:00-5:00,1081,3371,0,839,150,2428,170,939,194,478,348,1001,539,878,467,588,673,1232,992,801,1696,122,406,245,1093,107,1012,52,435,11,792,42,1015,766,11426,0,815,0,2211
2012,July,Wednesday,5:00-6:00,1155,5134,0,1450,26,3008,224,1084,245,682,234,1228,351,758,508,403,593,1582,712,772,2000,147,421,559,981,118,1345,28,502,32,1144,49,1604,119,12244,0,1079,0,2969
2012,July,Wednesday,6:00-7:00,1065,4563,0,1251,87,2695,279,1039,221,774,200,1303,725,631,418,408,542,979,782,889,1841,146,367,317,1489,169,1476,106,657,40,1328,71,1793,493,7555,0,1312,0,3183
2012,July,Wednesday,7:00-8:00,1046,3841,0,1015,26,2211,167,613,187,633,134,809,425,431,352,221,380,486,512,529,1246,84,296,402,1055,132,1336,39,663,39,1155,109,1548,186,4757,0,1009,0,2789
2012,July,Wednesday,8:00-9:00,1133,1872,0,694,103,1550,27,533,127,486,121,482,229,384,272,200,240,296,307,351,1081,111,273,227,1201,46,1185,12,537,26,883,67,892,511,2455,0,701,0,1913
2012,July,Wednesday,9:00-10:00,184,580,0,408,75,511,21,375,90,305,76,413,196,213,151,76,91,122,104,179,376,59,108,117,425,25,453,9,300,20,456,60,468,457,231,0,464,0,1139
2012,July,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Thursday,5:00-6:00,4951,845,0,154,46,756,87,233,20,126,83,352,215,412,623,77,133,282,271,76,286,29,46,50,208,75,129,6,50,2,84,21,94,128,3590,0,102,0,151
2012,July,Thursday,6:00-7:00,7701,2555,0,741,55,2620,166,950,241,454,286,910,488,1380,1028,454,1148,576,620,488,718,98,155,300,345,45,421,18,144,8,210,20,352,89,6792,0,228,0,408
2012,July,Thursday,7:00-8:00,2099,4603,0,1213,255,4440,644,2342,281,1350,305,1473,1184,3268,2172,915,1953,1586,975,752,1581,138,263,268,804,40,603,32,183,11,259,62,655,343,4599,0,427,0,946
2012,July,Thursday,8:00-9:00,1036,3949,0,1309,51,3531,260,1935,345,1499,457,1874,884,2949,1778,636,2347,1220,1941,1187,1331,100,342,247,895,36,537,16,219,7,332,55,627,84,2643,0,461,0,1024
2012,July,Thursday,9:00-10:00,1103,2899,0,974,99,2147,234,1694,281,1258,229,1737,1083,2396,1937,879,1680,1263,1419,602,1591,116,284,226,1015,46,541,7,189,4,262,9,433,230,1986,0,315,0,873
2012,July,Thursday,10:00-11:00,1052,2289,0,918,28,1958,265,1180,290,769,313,1479,596,1634,1594,813,1401,1734,943,717,1430,155,286,195,841,68,518,41,203,6,365,11,476,75,3324,0,281,0,840
2012,July,Thursday,11:00-12:00,1094,2974,0,869,54,2010,437,1334,218,833,235,1174,736,1099,1574,851,1281,1164,1257,844,1302,96,302,250,814,73,557,8,227,9,329,41,538,155,2622,0,384,0,1082
2012,July,Thursday,12:00-1:00 PM,1103,2862,0,826,60,2262,153,1160,273,695,309,1395,691,1581,1103,831,1100,1041,990,270,1819,68,316,353,684,15,604,31,273,10,423,22,556,221,4938,0,437,0,1102
2012,July,Thursday,1:00-2:00,1039,3169,0,890,96,2476,189,1105,311,744,262,1347,567,1523,1058,663,1290,791,1354,532,1527,124,269,232,683,64,570,27,235,7,361,24,529,289,4067,0,425,0,1245
2012,July,Thursday,2:00-3:00,1078,3034,0,898,69,2332,272,1110,205,651,286,1211,424,1286,1029,518,1194,997,1272,831,1454,131,323,195,790,100,637,22,261,22,573,41,610,269,5001,0,489,0,1373
2012,July,Thursday,3:00-4:00,1053,3753,0,896,76,2086,261,960,228,669,217,855,573,1319,393,378,985,871,1308,758,1454,86,327,257,779,114,732,73,294,5,650,22,808,321,6371,0,666,0,1659
2012,July,Thursday,4:00-5:00,1038,3245,0,781,144,2390,168,931,192,464,338,977,526,880,468,585,669,1209,973,785,1662,118,393,235,1047,102,965,51,431,10,738,41,999,756,10572,0,776,0,2110
2012,July,Thursday,5:00-6:00,1161,4915,0,1394,25,2962,221,1074,243,662,228,1198,342,759,508,401,590,1553,698,756,1960,142,408,535,939,112,1283,28,498,30,1065,48,1579,118,11290,0,1028,0,2833
2012,July,Thursday,6:00-7:00,1122,4317,0,1203,83,2654,275,1030,219,751,194,1271,707,632,419,406,539,961,768,871,1804,141,356,303,1426,161,1407,105,651,37,1237,70,1765,487,6812,0,1250,0,3037
2012,July,Thursday,7:00-8:00,1059,3643,0,999,25,2177,164,607,185,614,130,789,415,431,353,219,378,477,502,518,1220,82,287,385,1010,126,1274,38,657,37,1076,107,1523,183,4391,0,962,0,2661
2012,July,Thursday,8:00-9:00,1087,1777,0,656,99,1548,27,528,126,471,118,470,223,385,272,199,239,291,301,344,1059,108,265,217,1150,44,1130,12,532,24,823,66,878,504,2246,0,668,0,1826
2012,July,Thursday,9:00-10:00,192,562,0,391,72,469,21,371,89,296,74,403,191,213,151,76,91,120,105,175,390,57,107,112,414,23,419,9,268,18,414,59,469,451,226,0,442,0,1087
2012,July,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,July,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2012,July,Friday,5:00-6:00,5397,896,0,163,49,833,96,228,20,126,83,362,220,416,629,79,137,407,391,78,292,29,46,52,213,76,131,7,51,2,88,22,99,137,3819,0,112,0,-
2012,July,Friday,6:00-7:00,8586,2709,0,785,59,2888,183,927,235,454,286,934,501,1392,1037,467,1179,832,896,499,734,98,155,307,354,46,426,18,148,8,219,21,373,96,7174,0,251,0,-
2012,July,Friday,7:00-8:00,2634,4878,0,1285,270,4895,710,2285,274,1350,305,1513,1216,3296,2191,941,2007,2291,1408,770,1618,137,262,275,824,41,610,33,188,12,270,65,695,367,4818,0,470,0,-
2012,July,Friday,8:00-9:00,1074,3959,0,1427,55,3540,286,1969,337,1543,457,2184,908,3646,1793,662,2411,1763,2804,1215,1362,100,341,253,917,37,543,17,225,7,346,59,665,90,2386,0,508,0,-
2012,July,Friday,9:00-10:00,1119,2878,0,1007,105,2522,258,1631,275,1360,229,1809,1112,2786,1954,903,1726,1824,2049,616,1628,116,283,231,1039,46,547,7,195,5,273,9,460,246,1965,0,347,0,-
2012,July,Friday,10:00-11:00,1084,2431,0,984,30,2167,292,1173,283,807,313,1552,612,1616,1608,835,1440,2504,1362,734,1464,155,285,200,861,69,524,42,209,7,381,12,505,80,3509,0,309,0,-
2012,July,Friday,11:00-12:00,1136,3192,0,1004,57,2287,482,1389,212,839,235,1205,756,1108,1588,880,1316,1681,1815,863,1333,96,301,256,833,74,564,8,234,9,343,43,571,166,2592,0,423,0,-
2012,July,Friday,12:00-1:00 PM,1070,3331,0,911,63,2494,168,1131,266,695,309,1432,710,1595,1113,854,1131,1503,1430,276,1862,67,316,362,700,16,612,32,281,10,441,24,590,237,5235,0,481,0,-
