brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
83723007,83723007,LEYTE,JARO,Burabod,2005,180,893,23,152,196,41,20.9,39,42.400002,38,13.2,-,-,-,-,92,288,3,2,0,0,0,0,8,4.4000001,128,71.099998,100,154,85.599998,108,60,55.599998,0,0,31,17.200001,258,45,17.4,-,-,-,-,-,-,-,-,-,37,23,3723007
83723008,83723008,LEYTE,JARO,Buri,2005,107,522,12,78,125,32,25.6,36,53.700001,34,17.700001,-,-,-,-,67,192,0,0,0,0,2,1.9,9,8.3999996,80,74.800003,68,68,63.599998,60,56.099998,63.599998,0,0,35,32.700001,159,38,23.9,-,-,-,-,-,-,-,-,-,37,23,3723008
83723045,83723045,LEYTE,JARO,Canapuan,2005,113,525,13,87,114,25,21.9,33,55.900002,33,19.1,-,-,-,-,59,173,1,1.1,0,0,3,2.7,9,8,88,77.900002,78,88,77.900002,94,83.199997,69,0,0,24,21.200001,153,20,13.1,-,-,-,-,-,-,-,-,-,37,23,3723045
83723010,83723010,LEYTE,JARO,Canhandugan,2005,1059,5178,126,774,960,243,25.299999,252,46.900002,306,20.4,-,-,-,-,537,1497,0,0,0,0,66,6.1999998,21,2,786,74.199997,699,267,25.200001,420,39.700001,66,0,0,144,13.6,1524,399,26.200001,-,-,-,-,-,-,-,-,-,37,23,3723010
83723011,83723011,LEYTE,JARO,Crossing Rubas,2005,155,866,24,156,201,47,23.4,48,49,63,21.1,-,-,-,-,98,299,0,0,0,0,8,5.1999998,20,12.9,135,87.099998,120,150,96.800003,136,87.699997,77.400002,0,0,38,24.5,230,26,11.3,-,-,-,-,-,-,-,-,-,37,23,3723011
83723012,83723012,LEYTE,JARO,Daro,2005,123,584,15,73,106,28,26.4,34,49.299999,40,22.9,-,-,-,-,69,175,0,0,0,0,3,2.4000001,6,4.9000001,92,74.800003,74,35,28.5,57,46.299999,60.200001,0,0,27,22,184,39,21.200001,-,-,-,-,-,-,-,-,-,37,23,3723012
83723027,83723027,LEYTE,JARO,District I (Pob.),2005,329,1683,33,215,273,49,17.9,40,23.799999,42,9.5,-,-,-,-,168,441,0,0,1,2.9000001,11,3.3,8,2.4000001,165,50.200001,127,42,12.8,28,8.5,38.599998,2,0.1,29,8.8000002,574,208,36.200001,-,-,-,-,-,-,-,-,-,37,23,3723027
83723028,83723028,LEYTE,JARO,District II (Pob.),2005,180,865,16,96,134,25,18.700001,22,24.4,27,12.1,-,-,-,-,90,224,0,0,0,0,5,2.8,3,1.7,83,46.099998,70,26,14.4,15,8.3000002,38.900002,0,0,7,3.9000001,306,134,43.799999,-,-,-,-,-,-,-,-,-,37,23,3723028
83723029,83723029,LEYTE,JARO,District III (Pob.),2005,278,1329,24,163,225,38,16.9,38,25.5,31,8.3000002,-,-,-,-,149,374,0,0,0,0,10,3.5999999,17,6.0999999,127,45.700001,103,23,8.3000002,6,2.2,37.099998,0,0,19,6.8000002,396,145,36.599998,-,-,-,-,-,-,-,-,-,37,23,3723029
83723030,83723030,LEYTE,JARO,District IV (Pob.),2005,182,878,8,86,139,46,33.099998,33,36.299999,56,24.299999,-,-,-,-,91,230,0,0,0,0,14,7.6999998,6,3.3,79,43.400002,63,14,7.6999998,4,2.2,34.599998,0,0,13,7.0999999,329,148,45,-,-,-,-,-,-,-,-,-,37,23,3723030
83723013,83723013,LEYTE,JARO,Hiagsam,2005,366,1632,29,205,293,70,23.9,54,32.5,68,14.8,-,-,-,-,166,459,0,0,0,0,13,3.5999999,7,1.9,249,68,209,212,57.900002,133,36.299999,57.099998,0,0,25,6.8000002,546,144,26.4,-,-,-,-,-,-,-,-,-,37,23,3723013
83723015,83723015,LEYTE,JARO,Hibucawan,2005,200,989,24,139,208,46,22.1,26,27.4,36,11.9,-,-,-,-,95,303,0,0,0,0,7,3.5,7,3.5,128,64,107,99,49.5,54,27,53.5,0,0,29,14.5,329,79,24,-,-,-,-,-,-,-,-,-,37,23,3723015
83723014,83723014,LEYTE,JARO,Hibunawon,2005,91,447,0,66,100,26,26,31,57.400002,44,28.6,-,-,-,-,54,154,5,7.5999999,0,0,2,2.2,4,4.4000001,71,78,62,8,8.8000002,47,51.599998,68.099998,0,0,11,12.1,142,37,26.1,-,-,-,-,-,-,-,-,-,37,23,3723014
83723009,83723009,LEYTE,JARO,Kaglawaan,2005,183,905,18,160,196,33,16.799999,57,61.299999,53,18.299999,-,-,-,-,93,289,0,0,0,0,14,7.6999998,18,9.8000002,144,78.699997,117,90,49.200001,108,59,63.900002,0,0,10,5.5,264,46,17.4,-,-,-,-,-,-,-,-,-,37,23,3723009
83723046,83723046,LEYTE,JARO,La Paz,2005,49,275,3,49,68,19,27.9,13,48.099998,15,15.8,-,-,-,-,27,95,0,0,0,0,2,4.0999999,3,6.0999999,45,91.800003,39,1,2,16,32.700001,79.599998,1,0.40000001,18,36.700001,81,10,12.3,-,-,-,-,-,-,-,-,-,37,23,3723046
83723017,83723017,LEYTE,JARO,Likod,2005,85,459,1,71,96,37,38.5,32,62.700001,51,34.700001,-,-,-,-,51,147,0,0,0,0,4,4.6999998,8,9.3999996,67,78.800003,58,79,92.900002,61,71.800003,68.199997,0,0,4,4.6999998,140,25,17.9,-,-,-,-,-,-,-,-,-,37,23,3723017
83723018,83723018,LEYTE,JARO,Macanip,2005,308,1405,32,237,238,62,26.1,79,54.5,88,23,-,-,-,-,145,383,0,0,0,0,19,6.1999998,13,4.1999998,220,71.400002,188,177,57.5,144,46.799999,61,0,0,54,17.5,498,133,26.700001,-,-,-,-,-,-,-,-,-,37,23,3723018
83723019,83723019,LEYTE,JARO,Macopa,2005,223,1081,20,156,202,40,19.799999,37,32.5,43,13.6,-,-,-,-,114,316,1,0.60000002,0,0,6,2.7,12,5.4000001,142,63.700001,114,45,20.200001,57,25.6,51.099998,0,0,39,17.5,361,81,22.4,-,-,-,-,-,-,-,-,-,37,23,3723019
83723020,83723020,LEYTE,JARO,Mag-aso,2005,130,625,14,87,150,29,19.299999,14,24.6,26,12.6,-,-,-,-,57,207,0,0,0,0,6,4.5999999,6,4.5999999,93,71.5,80,42,32.299999,57,43.799999,61.5,0,0,10,7.6999998,180,45,25,-,-,-,-,-,-,-,-,-,37,23,3723020
83723021,83723021,LEYTE,JARO,Malobago,2005,108,518,18,87,105,36,34.299999,25,67.599998,51,35.900002,-,-,-,-,37,142,0,0,0,0,7,6.5,6,5.5999999,92,85.199997,82,11,10.2,59,54.599998,75.900002,0,0,20,18.5,183,34,18.6,-,-,-,-,-,-,-,-,-,37,23,3723021
83723023,83723023,LEYTE,JARO,Olotan,2005,220,1124,29,186,234,32,13.7,46,41.799999,46,13.4,-,-,-,-,110,344,0,0,0,0,6,2.7,8,3.5999999,164,74.5,133,161,73.199997,102,46.400002,60.5,1,0.1,26,11.8,341,47,13.8,-,-,-,-,-,-,-,-,-,37,23,3723023
83723047,83723047,LEYTE,JARO,Palanog,2005,47,251,10,38,57,15,26.299999,11,44,20,24.4,-,-,-,-,25,82,0,0,0,0,2,4.3000002,7,14.9,39,83,33,29,61.700001,25,53.200001,70.199997,3,1.2,11,23.4,84,10,11.9,-,-,-,-,-,-,-,-,-,37,23,3723047
83723024,83723024,LEYTE,JARO,Pange,2005,78,372,8,68,81,26,32.099998,9,36,23,21.700001,-,-,-,-,25,106,0,0,0,0,3,3.8,5,6.4000001,67,85.900002,59,34,43.599998,39,50,75.599998,0,0,22,28.200001,118,18,15.3,-,-,-,-,-,-,-,-,-,37,23,3723024
83723025,83723025,LEYTE,JARO,Parasan,2005,97,507,10,80,117,23,19.700001,24,41.400002,32,18.299999,-,-,-,-,58,175,0,0,0,0,0,0,9,9.3000002,78,80.400002,67,49,50.5,52,53.599998,69.099998,1,0.2,30,30.9,145,22,15.2,-,-,-,-,-,-,-,-,-,37,23,3723025
83723026,83723026,LEYTE,JARO,Pitogo,2005,163,771,22,114,182,41,22.5,42,53.200001,51,19.5,-,-,-,-,79,261,0,0,0,0,10,6.0999999,15,9.1999998,119,73,98,130,79.800003,89,54.599998,60.099998,1,0.1,31,19,232,61,26.299999,-,-,-,-,-,-,-,-,-,37,23,3723026
83723031,83723031,LEYTE,JARO,Sagkahan,2005,75,339,10,67,53,11,20.799999,15,57.700001,17,21.5,-,-,-,-,26,79,0,0,0,0,0,0,7,9.3000002,68,90.699997,64,10,13.3,41,54.700001,85.300003,0,0,18,24,117,18,15.4,-,-,-,-,-,-,-,-,-,37,23,3723031
83723032,83723032,LEYTE,JARO,San Agustin,2005,196,903,23,172,167,51,30.5,56,64.400002,64,25.200001,-,-,-,-,87,254,0,0,0,0,5,2.5999999,16,8.1999998,162,82.699997,145,90,45.900002,134,68.400002,74,0,0,51,26,270,62,23,-,-,-,-,-,-,-,-,-,37,23,3723032
83723033,83723033,LEYTE,JARO,San Pedro,2005,79,413,7,81,97,31,32,27,71.099998,43,31.9,-,-,-,-,38,135,0,0,0,0,3,3.8,4,5.0999999,66,83.5,59,78,98.699997,67,84.800003,74.699997,0,0,35,44.299999,114,6,5.3000002,-,-,-,-,-,-,-,-,-,37,23,3723033
83723034,83723034,LEYTE,JARO,San Roque,2005,161,785,20,140,182,47,25.799999,44,60.299999,51,20,-,-,-,-,73,255,0,0,0,0,13,8.1000004,35,21.700001,136,84.5,124,41,25.5,84,52.200001,77,0,0,59,36.599998,210,21,10,-,-,-,-,-,-,-,-,-,37,23,3723034
83723035,83723035,LEYTE,JARO,Santa Cruz,2005,300,1463,28,190,277,57,20.6,58,38.400002,65,15.2,-,-,-,-,151,428,2,1.1,0,0,6,2,3,1,221,73.699997,190,89,29.700001,114,38,63.299999,0,0,31,10.3,469,125,26.700001,-,-,-,-,-,-,-,-,-,37,23,3723035
83723036,83723036,LEYTE,JARO,Santo Niño,2005,224,1068,26,208,254,34,13.4,62,51.700001,60,16,-,-,-,-,120,374,0,0,0,0,4,1.8,6,2.7,156,69.599998,114,148,66.099998,148,66.099998,50.900002,0,0,22,9.8000002,302,50,16.6,-,-,-,-,-,-,-,-,-,37,23,3723036
83723037,83723037,LEYTE,JARO,Sari-sari,2005,108,486,0,66,104,24,23.1,12,31.6,10,7,-,-,-,-,38,142,0,0,0,0,6,5.5999999,4,3.7,86,79.599998,78,6,5.5999999,48,44.400002,72.199997,0,0,26,24.1,174,24,13.8,-,-,-,-,-,-,-,-,-,37,23,3723037
83723038,83723038,LEYTE,JARO,Tinambacan,2005,396,2030,44,324,450,120,26.700001,128,53.799999,170,24.700001,-,-,-,-,238,688,0,0,0,0,12,3,16,4,350,88.400002,300,172,43.400002,244,61.599998,75.800003,0,0,64,16.200001,588,124,21.1,-,-,-,-,-,-,-,-,-,37,23,3723038
83723039,83723039,LEYTE,JARO,Tuba,2005,250,1216,34,230,256,40,15.6,60,48.400002,60,15.8,-,-,-,-,124,380,0,0,0,0,12,4.8000002,8,3.2,174,69.599998,126,148,59.200001,114,45.599998,50.400002,0,0,24,9.6000004,344,64,18.6,-,-,-,-,-,-,-,-,-,37,23,3723039
83723040,83723040,LEYTE,JARO,Uguiao,2005,432,2122,38,358,408,152,37.299999,106,46.099998,200,31.299999,-,-,-,-,230,638,0,0,0,0,6,1.4,24,5.5999999,358,82.900002,306,126,29.200001,238,55.099998,70.800003,0,0,60,13.9,656,154,23.5,-,-,-,-,-,-,-,-,-,37,23,3723040
83723042,83723042,LEYTE,JARO,Villa Paz,2005,47,216,6,42,46,8,17.4,9,52.900002,10,15.9,-,-,-,-,17,63,0,0,0,0,2,4.3000002,1,2.0999999,39,83,36,4,8.5,33,70.199997,76.599998,0,0,15,31.9,78,17,21.799999,-,-,-,-,-,-,-,-,-,37,23,3723042
83723041,83723041,LEYTE,JARO,Villagonzoilo (Villa Consuelo),2005,61,264,8,40,52,13,25,18,56.299999,26,31,-,-,-,-,32,84,0,0,0,0,2,3.3,2,3.3,43,70.5,37,23,37.700001,47,77,60.700001,0,0,9,14.8,97,19,19.6,-,-,-,-,-,-,-,-,-,37,23,3723041
83725001,83725001,LEYTE,JULITA,Alegria,2009,74,315,10,44,55,6,10.9,12,35.299999,7,7.9000001,-,-,-,-,34,89,0,0,0,0,1,1.4,0,0,42,56.799999,33,3,4.0999999,5,6.8000002,44.599998,0,0,0,0,97,2,2.0999999,-,-,-,-,-,-,-,-,-,37,25,3725001
83725002,83725002,LEYTE,JULITA,Anibong,2009,163,743,20,113,154,41,26.6,46,69.699997,48,21.799999,-,-,-,-,66,220,0,0,0,0,7,4.3000002,6,3.7,108,66.300003,99,37,22.700001,34,20.9,60.700001,2,0.30000001,1,0.60000002,223,0,0,-,-,-,-,-,-,-,-,-,37,25,3725002
83725003,83725003,LEYTE,JULITA,Aslum,2009,51,264,5,32,69,6,8.6999998,7,29.200001,5,5.4000001,-,-,-,-,24,93,0,0,0,0,1,2,0,0,31,60.799999,22,11,21.6,7,13.7,43.099998,0,0,0,0,83,0,0,-,-,-,-,-,-,-,-,-,37,25,3725003
83725004,83725004,LEYTE,JULITA,Balante,2009,64,252,10,31,35,8,22.9,8,44.400002,10,18.9,-,-,-,-,18,53,0,0,0,0,0,0,2,3.0999999,33,51.599998,29,0,0,12,18.799999,45.299999,0,0,0,0,101,0,0,-,-,-,-,-,-,-,-,-,37,25,3725004
83725005,83725005,LEYTE,JULITA,Bongdo,2009,141,667,15,98,118,31,26.299999,34,50.700001,35,18.9,-,-,-,-,67,185,1,1,0,0,5,3.5,2,1.4,105,74.5,80,31,22,16,11.3,56.700001,1,0.1,1,0.69999999,205,2,1,-,-,-,-,-,-,-,-,-,37,25,3725005
83725006,83725006,LEYTE,JULITA,Bonifacio,2009,98,415,6,63,79,24,30.4,25,61,29,24.200001,-,-,-,-,41,120,0,0,0,0,1,1,5,5.0999999,76,77.599998,65,33,33.700001,17,17.299999,66.300003,0,0,1,1,138,1,0.69999999,-,-,-,-,-,-,-,-,-,37,25,3725006
83725007,83725007,LEYTE,JULITA,Bugho,2009,46,198,4,33,35,7,20,9,45,9,16.4,-,-,-,-,20,55,0,0,0,0,1,2.2,2,4.3000002,30,65.199997,27,0,0,18,39.099998,58.700001,0,0,0,0,62,0,0,-,-,-,-,-,-,-,-,-,37,25,3725007
83725008,83725008,LEYTE,JULITA,Calbasag,2009,212,955,17,107,142,32,22.5,37,38.099998,44,18.4,-,-,-,-,97,239,0,0,0,0,3,1.4,9,4.1999998,121,57.099998,100,59,27.799999,19,9,47.200001,0,0,2,0.89999998,331,5,1.5,-,-,-,-,-,-,-,-,-,37,25,3725008
83725009,83725009,LEYTE,JULITA,Caridad,2009,64,257,5,47,38,14,36.799999,13,61.900002,25,42.400002,-,-,-,-,21,59,0,0,0,0,2,3.0999999,4,6.3000002,38,59.400002,28,2,3.0999999,26,40.599998,43.799999,0,0,0,0,91,0,0,-,-,-,-,-,-,-,-,-,37,25,3725009
83725010,83725010,LEYTE,JULITA,Cuya-e,2009,104,414,13,53,67,14,20.9,24,49,25,21.6,-,-,-,-,49,116,0,0,0,0,5,4.8000002,10,9.6000004,67,64.400002,57,54,51.900002,21,20.200001,54.799999,0,0,0,0,139,0,0,-,-,-,-,-,-,-,-,-,37,25,3725010
83725013,83725013,LEYTE,JULITA,Dita,2009,188,815,17,104,169,33,19.5,41,42.299999,36,13.5,-,-,-,-,97,266,0,0,0,0,2,1.1,9,4.8000002,128,68.099998,117,64,34,18,9.6000004,62.200001,0,0,2,1.1,213,1,0.5,-,-,-,-,-,-,-,-,-,37,25,3725013
83725014,83725014,LEYTE,JULITA,Gitabla,2009,49,160,3,13,26,5,19.200001,17,70.800003,14,28,-,-,-,-,24,50,0,0,0,0,2,4.0999999,3,6.0999999,31,63.299999,29,15,30.6,6,12.2,59.200001,0,0,0,0,63,0,0,-,-,-,-,-,-,-,-,-,37,25,3725014
83725015,83725015,LEYTE,JULITA,Hindang,2009,123,528,16,61,84,20,23.799999,30,47.599998,28,19,-,-,-,-,63,147,1,1.6,0,0,6,4.9000001,10,8.1000004,77,62.599998,64,33,26.799999,15,12.2,52,0,0,0,0,199,4,2,-,-,-,-,-,-,-,-,-,37,25,3725015
83725016,83725016,LEYTE,JULITA,Inawangan,2009,60,287,7,51,60,10,16.700001,8,25,8,8.6999998,-,-,-,-,32,92,0,0,0,0,0,0,2,3.3,43,71.699997,37,49,81.699997,11,18.299999,61.700001,0,0,0,0,83,0,0,-,-,-,-,-,-,-,-,-,37,25,3725016
83725017,83725017,LEYTE,JULITA,Jurao,2009,48,177,7,32,26,1,3.8,11,55,7,15.2,-,-,-,-,20,46,0,0,0,0,2,4.1999998,0,0,28,58.299999,25,9,18.799999,17,35.400002,52.099998,0,0,0,0,61,0,0,-,-,-,-,-,-,-,-,-,37,25,3725017
83725018,83725018,LEYTE,JULITA,Poblacion District I,2009,119,576,10,64,70,12,17.1,24,42.099998,22,17.299999,-,-,-,-,57,127,0,0,0,0,2,1.7,3,2.5,46,38.700001,36,40,33.599998,4,3.4000001,30.299999,0,0,0,0,169,5,3,-,-,-,-,-,-,-,-,-,37,25,3725018
83725019,83725019,LEYTE,JULITA,Poblacion District II,2009,193,826,17,100,114,26,22.799999,42,50.599998,37,18.799999,-,-,-,-,83,197,0,0,0,0,5,2.5999999,5,2.5999999,82,42.5,67,62,32.099998,4,2.0999999,34.700001,1,0.1,1,0.5,230,6,2.5999999,-,-,-,-,-,-,-,-,-,37,25,3725019
83725020,83725020,LEYTE,JULITA,Poblacion District III,2009,148,676,11,86,102,11,10.8,27,39.700001,23,13.5,-,-,-,-,68,170,0,0,0,0,1,0.69999999,4,2.7,81,54.700001,65,51,34.5,8,5.4000001,43.900002,1,0.1,2,1.4,205,0,0,-,-,-,-,-,-,-,-,-,37,25,3725020
83725021,83725021,LEYTE,JULITA,Poblacion District IV,2009,179,808,9,89,127,23,18.1,31,34.799999,28,13,-,-,-,-,89,216,0,0,1,10,9,5,2,1.1,94,52.5,78,52,29.1,16,8.8999996,43.599998,1,0.1,0,0,224,10,4.5,-,-,-,-,-,-,-,-,-,37,25,3725021
83725022,83725022,LEYTE,JULITA,San Andres,2009,108,434,9,60,86,17,19.799999,34,64.199997,32,23,-,-,-,-,53,139,0,0,0,0,5,4.5999999,7,6.4000001,72,66.699997,61,9,8.3000002,31,28.700001,56.5,0,0,0,0,137,1,0.69999999,-,-,-,-,-,-,-,-,-,37,25,3725022
83725023,83725023,LEYTE,JULITA,San Pablo,2009,47,223,6,40,49,13,26.5,18,78.300003,16,22.200001,-,-,-,-,23,72,3,7.5,0,0,3,6.4000001,2,4.3000002,36,76.599998,31,33,70.199997,10,21.299999,66,0,0,0,0,63,3,4.8000002,-,-,-,-,-,-,-,-,-,37,25,3725023
83725024,83725024,LEYTE,JULITA,Santa Cruz,2009,107,521,20,79,88,27,30.700001,26,40,28,18.299999,-,-,-,-,65,153,2,2.5,0,0,5,4.6999998,1,0.89999998,66,61.700001,59,28,26.200001,15,14,55.099998,0,0,1,0.89999998,164,2,1.2,-,-,-,-,-,-,-,-,-,37,25,3725024
83725025,83725025,LEYTE,JULITA,Santo Niño,2009,257,1145,25,158,173,36,20.799999,61,51.700001,57,19.6,-,-,-,-,118,291,0,0,0,0,5,1.9,15,5.8000002,181,70.400002,159,38,14.8,33,12.8,61.900002,0,0,0,0,389,0,0,-,-,-,-,-,-,-,-,-,37,25,3725025
83725026,83725026,LEYTE,JULITA,Tagkip,2009,53,228,6,33,34,8,23.5,12,38.700001,11,16.9,-,-,-,-,31,65,0,0,0,0,2,3.8,0,0,34,64.199997,31,12,22.6,19,35.799999,58.5,0,0,0,0,76,1,1.3,-,-,-,-,-,-,-,-,-,37,25,3725026
83725027,83725027,LEYTE,JULITA,Tolosahay,2009,88,339,6,36,65,8,12.3,15,44.099998,12,12.1,-,-,-,-,34,99,0,0,0,0,2,2.3,4,4.5,53,60.200001,42,5,5.6999998,5,5.6999998,47.700001,1,0.30000001,0,0,108,1,0.89999998,-,-,-,-,-,-,-,-,-,37,25,3725027
83725028,83725028,LEYTE,JULITA,Villa Hermosa,2009,102,486,3,64,108,27,25,23,46,24,15.2,-,-,-,-,50,158,0,0,0,0,1,1,3,2.9000001,79,77.5,67,17,16.700001,16,15.7,65.699997,0,0,0,0,158,3,1.9,-,-,-,-,-,-,-,-,-,37,25,3725028
83728001,83728001,LEYTE,LA PAZ,Bagacay East,2007,236,1138,26,188,256,24,9.3999996,76,55.900002,58,14.8,-,-,-,-,136,392,0,0,0,0,2,0.80000001,14,5.9000001,172,72.900002,134,148,62.700001,18,7.5999999,56.799999,0,0,214,90.699997,418,132,31.6,-,-,-,-,-,-,-,-,-,37,28,3728001
83728005,83728005,LEYTE,LA PAZ,Buracan,2007,240,1186,0,136,194,24,12.4,90,54.900002,54,15.1,-,-,-,-,164,358,0,0,2,100,0,0,24,10,174,72.5,140,8,3.3,2,0.80000001,58.299999,0,0,128,53.299999,548,216,39.400002,-,-,-,-,-,-,-,-,-,37,28,3728005
83728006,83728006,LEYTE,LA PAZ,Caabangan,2007,88,416,6,62,80,14,17.5,20,45.5,24,19.4,-,-,-,-,44,124,4,6.5,0,0,0,0,2,2.3,46,52.299999,36,0,0,8,9.1000004,40.900002,0,0,0,0,196,24,12.2,-,-,-,-,-,-,-,-,-,37,28,3728006
83728008,83728008,LEYTE,LA PAZ,Cagngaran,2007,116,482,18,88,80,8,10,20,45.5,10,8.1000004,-,-,-,-,44,124,0,0,0,0,2,1.7,0,0,62,53.400002,48,12,10.3,22,19,41.400002,2,0.40000001,42,36.200001,174,8,4.5999999,-,-,-,-,-,-,-,-,-,37,28,3728008
83728009,83728009,LEYTE,LA PAZ,Calabnian,2007,68,282,0,36,40,6,15,12,50,12,18.799999,-,-,-,-,24,64,4,11.1,0,0,0,0,0,0,42,61.799999,38,0,0,10,14.7,55.900002,0,0,12,17.6,156,14,9,-,-,-,-,-,-,-,-,-,37,28,3728009
83728017,83728017,LEYTE,LA PAZ,Limba,2007,142,646,9,74,136,29,21.299999,19,27.1,12,5.8000002,-,-,-,-,70,206,10,13.5,0,0,4,2.8,15,10.6,90,63.400002,76,9,6.3000002,26,18.299999,53.5,7,1.1,23,16.200001,218,52,23.9,-,-,-,-,-,-,-,-,-,37,28,3728017
83728018,83728018,LEYTE,LA PAZ,Lubi-lubi,2007,106,517,0,70,97,14,14.4,17,33.299999,17,11.5,-,-,-,-,51,148,0,0,0,0,1,0.89999998,1,0.89999998,75,70.800003,61,0,0,4,3.8,57.5,1,0.2,68,64.199997,189,61,32.299999,-,-,-,-,-,-,-,-,-,37,28,3728018
83728021,83728021,LEYTE,LA PAZ,Moroboro,2007,50,263,6,44,61,10,16.4,15,68.199997,13,15.7,-,-,-,-,22,83,15,34.099998,0,0,1,2,5,10,38,76,30,6,12,1,2,60,0,0,23,46,119,38,31.9,-,-,-,-,-,-,-,-,-,37,28,3728021
83728023,83728023,LEYTE,LA PAZ,Pawa,2007,103,512,13,81,87,25,28.700001,39,60,31,20.4,-,-,-,-,65,152,3,3.7,0,0,0,0,0,0,76,73.800003,58,10,9.6999998,39,37.900002,56.299999,1,0.2,29,28.200001,206,33,16,-,-,-,-,-,-,-,-,-,37,28,3728023
83728026,83728026,LEYTE,LA PAZ,Poblacion District 2,2007,80,417,1,35,69,14,20.299999,14,30.4,10,8.6999998,-,-,-,-,46,115,5,14.3,0,0,0,0,1,1.3,42,52.5,37,0,0,4,5,46.299999,0,0,2,2.5,192,84,43.799999,-,-,-,-,-,-,-,-,-,37,28,3728026
83728029,83728029,LEYTE,LA PAZ,Quiong,2007,17,86,1,11,24,4,16.700001,5,62.5,2,6.3000002,-,-,-,-,8,32,1,9.1000004,0,0,2,11.8,0,0,12,70.599998,8,0,0,8,47.099998,47.099998,0,0,0,0,25,1,4,-,-,-,-,-,-,-,-,-,37,28,3728029
83728031,83728031,LEYTE,LA PAZ,San Victoray,2007,85,365,2,56,58,15,25.9,23,62.200001,22,23.200001,-,-,-,-,37,95,0,0,0,0,0,0,0,0,58,68.199997,47,3,3.5,17,20,55.299999,2,0.5,6,7.0999999,122,24,19.700001,-,-,-,-,-,-,-,-,-,37,28,3728031
83728034,83728034,LEYTE,LA PAZ,Tabang,2007,46,205,3,42,42,17,40.5,13,81.300003,23,39.700001,-,-,-,-,16,58,1,2.4000001,0,0,0,0,0,0,28,60.900002,18,0,0,39,84.800003,39.099998,0,0,0,0,67,1,1.5,-,-,-,-,-,-,-,-,-,37,28,3728034
83728035,83728035,LEYTE,LA PAZ,Tarugan,2007,71,328,4,55,64,11,17.200001,20,58.799999,13,13.3,-,-,-,-,34,98,0,0,0,0,5,7,3,4.1999998,41,57.700001,30,1,1.4,18,25.4,42.299999,0,0,7,9.8999996,111,4,3.5999999,-,-,-,-,-,-,-,-,-,37,28,3728035
83729001,83729001,LEYTE,LEYTE,Bachao,2006,127,662,13,102,141,33,23.4,38,52.099998,35,16.4,-,-,-,-,73,214,0,0,1,7.0999999,2,1.6,12,9.3999996,78,61.400002,62,1,0.80000001,25,19.700001,48.799999,14,2.0999999,28,22,207,31,15,-,-,-,-,-,-,-,-,-,37,29,3729001
83729004,83729004,LEYTE,LEYTE,Basud,2006,36,164,1,25,28,10,35.700001,16,64,13,24.5,-,-,-,-,25,53,0,0,0,0,0,0,1,2.8,25,69.400002,21,0,0,5,13.9,58.299999,0,0,0,0,63,8,12.7,-,-,-,-,-,-,-,-,-,37,29,3729004
83729014,83729014,LEYTE,LEYTE,Maanda,2006,78,444,4,51,92,19,20.700001,40,70.199997,35,23.5,-,-,-,-,57,149,0,0,0,0,4,5.0999999,1,1.3,64,82.099998,58,0,0,22,28.200001,74.400002,0,0,1,1.3,163,19,11.7,-,-,-,-,-,-,-,-,-,37,29,3729014
