year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2013,June,Wednesday,9:00-10:00,270,9,669,64,140,255,414,116,647,57,136,360,634,342,469,453,353,154,133,241,447,48,110,581,103,87,216,114,9,133,10,163,15,342,317,118,11,422,0
2013,June,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Thursday,5:00-6:00,937,15,2013,42,242,175,639,57,150,64,279,205,216,127,189,76,15,115,182,620,25,235,17,639,45,609,8,472,42,428,26,1182,17,1525,1131,1098,30,1105,0
2013,June,Thursday,6:00-7:00,2089,138,4748,367,494,150,1652,96,579,132,583,146,582,421,232,159,51,198,392,1393,71,417,17,1026,226,1030,16,902,158,696,109,2557,22,3967,1757,2421,75,3455,0
2013,June,Thursday,7:00-8:00,2718,103,6117,353,797,528,1843,131,910,350,694,528,730,560,347,348,92,504,504,1726,534,527,131,1714,106,1601,31,977,243,841,133,2948,56,4421,2108,2788,80,4432,0
2013,June,Thursday,8:00-9:00,2548,181,5808,329,690,753,1510,141,705,246,745,521,517,606,387,347,211,563,528,1856,547,509,90,1383,264,1405,68,743,204,652,127,2185,76,4136,1520,2064,61,3389,0
2013,June,Thursday,9:00-10:00,2047,94,5213,217,591,1255,825,193,613,227,712,315,807,616,487,537,59,601,773,1764,481,428,70,1121,337,1000,57,536,140,502,135,1613,62,3258,1115,1457,48,2155,0
2013,June,Thursday,10:00-11:00,1840,123,4185,214,626,573,1675,277,503,292,739,404,946,847,513,371,436,810,714,1742,170,272,191,1013,244,870,37,430,146,410,78,1217,56,2543,1017,1056,44,1891,0
2013,June,Thursday,11:00-12:00,1676,129,3910,227,567,790,1436,213,892,316,773,825,677,621,982,770,330,911,822,1316,544,379,55,948,329,869,103,369,117,357,120,1025,51,2484,712,1002,39,1588,0
2013,June,Thursday,12:00-1:00 PM,1771,164,3925,176,615,538,1655,122,1129,378,666,553,1141,1183,781,847,437,885,979,1784,387,466,105,1128,353,876,44,314,215,351,161,942,87,1894,1503,864,30,1613,0
2013,June,Thursday,1:00-2:00,1699,141,3599,369,465,503,1463,583,589,301,956,848,1025,997,1233,846,675,1045,1139,1390,566,464,88,1150,151,801,74,263,260,362,127,870,90,2110,1039,748,28,1535,0
2013,June,Thursday,2:00-3:00,1791,119,3360,284,576,1090,1191,316,1094,212,1041,1080,1074,1668,1294,1007,888,1093,1199,1378,816,466,114,1036,377,775,56,218,192,228,136,654,189,1522,1110,558,22,1317,0
2013,June,Thursday,3:00-4:00,1794,123,3288,357,489,655,2146,785,725,487,943,1380,1047,1588,1839,1222,1157,1020,1506,1414,846,392,188,820,511,501,236,272,136,174,159,507,170,1384,916,522,14,1148,0
2013,June,Thursday,4:00-5:00,2006,141,3547,432,653,534,2454,539,2010,296,1425,1035,1976,2286,2409,1419,1647,1631,1376,908,1704,405,196,801,650,515,225,268,143,167,156,562,91,1329,938,498,10,1077,0
2013,June,Thursday,5:00-6:00,2356,117,4339,522,740,1291,2928,624,1957,853,1104,1088,2503,2841,2359,1877,1410,1705,2020,1197,1598,314,407,853,735,391,526,217,197,117,228,724,178,1316,671,574,17,1555,0
2013,June,Thursday,6:00-7:00,2138,46,4324,442,867,1272,3003,837,1390,880,657,1010,1601,1840,2456,1923,862,1749,1891,1344,1541,130,452,1040,511,609,273,351,54,146,99,340,427,974,761,576,17,1398,0
2013,June,Thursday,7:00-8:00,1191,66,3611,406,520,813,2275,536,1208,276,681,1067,1262,1387,1368,979,1381,1016,1184,1409,978,85,408,910,358,534,168,192,128,161,61,417,72,817,639,500,11,1153,0
2013,June,Thursday,8:00-9:00,798,51,2796,330,422,553,1548,366,826,176,434,732,866,918,905,740,1043,441,526,927,764,76,164,662,271,260,233,203,26,199,18,252,95,904,414,293,8,784,0
2013,June,Thursday,9:00-10:00,207,9,672,63,137,257,417,117,650,59,142,360,634,353,485,478,372,159,137,251,467,49,114,576,102,87,218,117,9,130,9,165,15,329,305,118,11,415,0
2013,June,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Friday,5:00-6:00,924,15,2075,45,258,175,641,54,142,64,278,207,218,126,188,76,15,147,233,632,26,239,18,664,47,642,9,501,45,460,28,1233,18,1683,1248,1176,32,1158,0
2013,June,Friday,6:00-7:00,2061,142,4892,391,527,151,1657,90,548,132,581,147,588,418,231,158,51,252,500,1419,73,425,18,1067,235,1086,16,957,168,749,117,2668,23,4379,1939,2592,81,3620,0
2013,June,Friday,7:00-8:00,2681,106,6303,376,849,530,1849,124,861,348,691,533,737,556,344,347,92,642,642,1759,544,537,134,1783,110,1688,32,1036,258,904,143,3076,58,4881,2327,2985,85,4643,0
2013,June,Friday,8:00-9:00,2513,186,5985,351,736,756,1515,133,667,245,742,526,522,602,384,345,210,718,673,1891,557,519,91,1439,275,1482,71,788,217,701,137,2280,80,4566,1678,2210,65,3551,0
2013,June,Friday,9:00-10:00,2019,97,5372,232,630,1259,827,182,580,226,709,318,815,612,484,534,58,766,986,1797,490,437,71,1166,351,1055,60,569,149,540,146,1683,64,3597,1231,1561,52,2258,0
2013,June,Friday,10:00-11:00,1815,127,4313,228,667,575,1680,262,475,290,736,409,956,841,510,369,434,1033,911,1775,173,277,195,1054,254,917,39,457,155,441,84,1270,58,2807,1123,1131,47,1982,0
2013,June,Friday,11:00-12:00,1653,133,4029,242,604,793,1441,202,843,315,770,833,685,617,975,766,328,1162,1048,1341,554,386,56,986,343,917,109,392,124,384,129,1070,53,2742,786,1073,42,1664,0
2013,June,Friday,12:00-1:00 PM,1746,169,4044,188,656,539,1661,115,1067,377,664,559,1153,1176,776,842,434,1128,1248,1817,394,475,107,1174,367,924,46,333,228,378,174,983,91,2090,1659,925,33,1690,0
2013,June,Friday,1:00-2:00,1675,145,3708,393,495,504,1468,552,557,300,952,857,1036,991,1225,842,672,1333,1453,1416,576,473,90,1197,157,845,78,279,276,390,136,907,94,2329,1147,801,30,1608,0
2013,June,Friday,2:00-3:00,1767,122,3463,303,614,1093,1195,299,1034,211,1037,1091,1085,1657,1285,1002,883,1393,1529,1403,831,475,117,1078,392,817,59,231,204,246,147,682,198,1680,1226,597,24,1380,0
2013,June,Friday,3:00-4:00,1769,127,3388,380,522,657,2154,742,686,486,940,1395,1058,1577,1827,1216,1151,1301,1921,1440,862,399,192,853,531,528,249,289,145,187,171,529,177,1527,1011,559,15,1203,0
2013,June,Friday,4:00-5:00,1978,145,3655,461,696,535,2462,509,1901,294,1420,1046,1996,2271,2394,1412,1639,2080,1754,925,1736,412,200,833,677,543,237,285,152,180,168,586,95,1467,1036,534,11,1128,0
2013,June,Friday,5:00-6:00,2324,120,4471,557,789,1296,2938,590,1850,850,1100,1099,2529,2823,2343,1867,1403,2174,2576,1220,1628,320,415,887,764,412,555,230,209,126,245,755,186,1453,740,614,18,1629,0
2013,June,Friday,6:00-7:00,2108,48,4456,471,924,1276,3013,792,1314,877,655,1020,1618,1828,2440,1913,857,2231,2412,1369,1570,132,460,1082,532,642,288,372,58,157,106,354,446,1075,840,617,18,1464,0
2013,June,Friday,7:00-8:00,1175,68,3721,433,554,815,2283,507,1143,275,679,1078,1275,1378,1359,974,1374,1296,1510,1436,997,87,416,946,372,563,177,204,136,173,65,435,75,902,705,536,12,1208,0
2013,June,Friday,8:00-9:00,787,53,2881,351,449,555,1554,346,781,175,433,740,875,912,899,736,1038,563,671,944,778,77,168,688,282,275,246,215,28,214,19,263,99,998,457,314,8,822,0
2013,June,Friday,9:00-10:00,204,10,692,67,147,258,419,111,615,59,141,364,640,351,482,475,370,203,176,256,475,50,116,598,106,92,230,124,10,140,10,173,16,364,337,126,12,435,0
2013,June,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Saturday,5:00-6:00,924,15,2075,45,258,175,641,54,142,64,278,207,218,126,188,76,15,147,233,632,26,239,18,664,47,642,9,501,45,460,28,1233,18,1683,1248,1176,32,1158,0
2013,June,Saturday,6:00-7:00,2061,142,4892,391,527,151,1657,90,548,132,581,147,588,418,231,158,51,252,500,1419,73,425,18,1067,235,1086,16,957,168,749,117,2668,23,4379,1939,2592,81,3620,0
2013,June,Saturday,7:00-8:00,2681,106,6303,376,849,530,1849,124,861,348,691,533,737,556,344,347,92,642,642,1759,544,537,134,1783,110,1688,32,1036,258,904,143,3076,58,4881,2327,2985,85,4643,0
2013,June,Saturday,8:00-9:00,2513,186,5985,351,736,756,1515,133,667,245,742,526,522,602,384,345,210,718,673,1891,557,519,91,1439,275,1482,71,788,217,701,137,2280,80,4566,1678,2210,65,3551,0
2013,June,Saturday,9:00-10:00,2019,97,5372,232,630,1259,827,182,580,226,709,318,815,612,484,534,58,766,986,1797,490,437,71,1166,351,1055,60,569,149,540,146,1683,64,3597,1231,1561,52,2258,0
2013,June,Saturday,10:00-11:00,1815,127,4313,228,667,575,1680,262,475,290,736,409,956,841,510,369,434,1033,911,1775,173,277,195,1054,254,917,39,457,155,441,84,1270,58,2807,1123,1131,47,1982,0
2013,June,Saturday,11:00-12:00,1653,133,4029,242,604,793,1441,202,843,315,770,833,685,617,975,766,328,1162,1048,1341,554,386,56,986,343,917,109,392,124,384,129,1070,53,2742,786,1073,42,1664,0
2013,June,Saturday,12:00-1:00 PM,1746,169,4044,188,656,539,1661,115,1067,377,664,559,1153,1176,776,842,434,1128,1248,1817,394,475,107,1174,367,924,46,333,228,378,174,983,91,2090,1659,925,33,1690,0
2013,June,Saturday,1:00-2:00,1675,145,3708,393,495,504,1468,552,557,300,952,857,1036,991,1225,842,672,1333,1453,1416,576,473,90,1197,157,845,78,279,276,390,136,907,94,2329,1147,801,30,1608,0
2013,June,Saturday,2:00-3:00,1767,122,3463,303,614,1093,1195,299,1034,211,1037,1091,1085,1657,1285,1002,883,1393,1529,1403,831,475,117,1078,392,817,59,231,204,246,147,682,198,1680,1226,597,24,1380,0
2013,June,Saturday,3:00-4:00,1769,127,3388,380,522,657,2154,742,686,486,940,1395,1058,1577,1827,1216,1151,1301,1921,1440,862,399,192,853,531,528,249,289,145,187,171,529,177,1527,1011,559,15,1203,0
2013,June,Saturday,4:00-5:00,1978,145,3655,461,696,535,2462,509,1901,294,1420,1046,1996,2271,2394,1412,1639,2080,1754,925,1736,412,200,833,677,543,237,285,152,180,168,586,95,1467,1036,534,11,1128,0
2013,June,Saturday,5:00-6:00,2324,120,4471,557,789,1296,2938,590,1850,850,1100,1099,2529,2823,2343,1867,1403,2174,2576,1220,1628,320,415,887,764,412,555,230,209,126,245,755,186,1453,740,614,18,1629,0
2013,June,Saturday,6:00-7:00,2108,48,4456,471,924,1276,3013,792,1314,877,655,1020,1618,1828,2440,1913,857,2231,2412,1369,1570,132,460,1082,532,642,288,372,58,157,106,354,446,1075,840,617,18,1464,0
2013,June,Saturday,7:00-8:00,1175,68,3721,433,554,815,2283,507,1143,275,679,1078,1275,1378,1359,974,1374,1296,1510,1436,997,87,416,946,372,563,177,204,136,173,65,435,75,902,705,536,12,1208,0
2013,June,Saturday,8:00-9:00,787,53,2881,351,449,555,1554,346,781,175,433,740,875,912,899,736,1038,563,671,944,778,77,168,688,282,275,246,215,28,214,19,263,99,998,457,314,8,822,0
2013,June,Saturday,9:00-10:00,204,10,692,67,147,258,419,111,615,59,141,364,640,351,482,475,370,203,176,256,475,50,116,598,106,92,230,124,10,140,10,173,16,364,337,126,12,435,0
2013,June,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,June,Sunday,5:00-6:00,633,10,930,125,118,143,352,48,62,18,186,71,191,97,77,39,16,80,166,309,25,92,3,44,273,339,5,168,74,222,17,190,249,1498,16,509,5,489,0
2013,June,Sunday,6:00-7:00,951,28,1469,196,178,240,643,36,212,100,210,192,272,276,168,84,39,160,264,540,58,147,16,24,454,437,9,282,23,255,17,288,354,2037,38,671,13,736,0
2013,June,Sunday,7:00-8:00,1419,136,2058,237,268,444,769,96,273,79,389,174,320,86,270,145,33,397,286,602,164,191,25,90,531,529,35,274,91,308,22,600,228,2133,141,913,60,919,0
2013,June,Sunday,8:00-9:00,1688,183,2139,271,228,404,759,99,299,231,266,299,369,152,230,130,54,460,447,849,103,235,44,125,730,676,34,303,186,323,80,660,314,2683,230,911,78,1324,0
2013,June,Sunday,9:00-10:00,1929,188,2200,108,417,459,827,104,357,185,409,194,489,221,207,125,74,788,475,932,271,299,37,181,745,814,36,286,175,365,72,729,216,2747,235,833,71,1319,0
2013,June,Sunday,10:00-11:00,2061,169,2220,426,262,381,792,79,442,99,392,344,502,208,253,123,123,562,884,1020,137,251,42,365,538,732,35,275,168,233,137,627,196,2769,211,960,73,1326,0
2013,June,Sunday,11:00-12:00,2280,133,2151,234,345,556,706,175,338,247,298,325,464,327,125,268,234,832,968,1152,131,249,69,179,753,638,67,155,262,353,68,619,142,2590,160,715,44,1214,0
2013,June,Sunday,12:00-1:00 PM,1762,214,2054,244,286,458,674,177,416,147,416,246,584,653,194,214,226,1086,664,480,723,209,99,250,711,585,170,218,210,260,120,637,124,2182,228,709,74,1054,0
2013,June,Sunday,1:00-2:00,2046,204,2037,176,314,458,844,148,499,79,504,271,602,394,158,221,287,1261,645,1099,257,261,74,169,749,682,96,245,207,164,239,656,75,2642,264,685,69,1185,0
2013,June,Sunday,2:00-3:00,1980,187,2280,287,330,470,928,241,527,133,555,492,553,491,272,290,283,1248,678,1025,313,335,57,171,820,652,64,184,251,282,109,665,94,2638,216,673,55,1277,0
2013,June,Sunday,3:00-4:00,2308,202,2402,252,292,503,1065,158,573,149,470,308,754,546,295,252,334,1213,699,1173,396,246,92,267,632,788,74,259,159,108,278,801,48,2619,220,772,65,1252,0
2013,June,Sunday,4:00-5:00,2532,244,2429,362,310,938,718,225,460,341,352,276,841,422,443,311,485,959,1086,1381,409,269,108,225,733,683,48,193,169,182,198,648,36,2484,249,638,64,1041,0
2013,June,Sunday,5:00-6:00,2634,130,2272,206,391,447,1235,77,661,179,408,419,759,559,569,238,464,1466,683,1207,398,196,39,150,773,503,47,224,86,193,174,621,76,2414,139,665,38,952,0
2013,June,Sunday,6:00-7:00,2371,43,2350,302,279,366,1365,94,641,147,341,450,801,305,833,369,536,1136,881,1099,416,218,45,341,495,477,37,155,99,162,47,496,120,2147,39,707,13,847,0
2013,June,Sunday,7:00-8:00,1659,158,2121,85,383,401,1174,123,648,214,309,372,748,141,537,236,500,959,575,1034,291,145,30,143,620,427,33,180,84,123,47,395,109,1725,128,658,49,803,0
2013,June,Sunday,8:00-9:00,837,34,1525,244,151,385,837,113,451,112,277,192,794,116,556,178,348,417,445,803,191,127,12,116,493,371,10,156,12,95,85,238,52,1677,37,490,11,774,0
2013,June,Sunday,9:00-10:00,294,3,0,3,0,15,0,58,0,34,0,244,0,126,0,218,0,46,85,162,54,24,20,60,239,94,17,48,5,37,5,73,4,430,5,109,1,193,0
2013,June,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Monday,5:00-6:00,1011,15,2073,45,255,183,669,56,148,64,278,211,223,133,198,79,15,111,175,627,25,219,16,601,43,589,8,453,40,449,27,1251,18,1682,1247,1304,36,1099,0
2013,July,Monday,6:00-7:00,2254,142,4889,386,521,157,1729,94,572,132,582,150,600,440,242,164,52,189,375,1407,72,389,16,966,213,996,15,865,152,730,114,2708,23,4375,1938,2874,90,3435,0
2013,July,Monday,7:00-8:00,2932,106,6299,372,839,553,1929,130,898,349,691,544,752,585,362,359,95,482,482,1745,539,492,122,1613,100,1549,30,937,233,882,139,3122,59,4877,2325,3311,95,4406,0
2013,July,Monday,8:00-9:00,2749,186,5980,347,727,788,1581,139,696,245,742,537,533,633,404,358,218,539,506,1876,552,476,84,1302,249,1360,65,713,196,684,134,2313,81,4563,1677,2452,72,3369,0
2013,July,Monday,9:00-10:00,2208,97,5368,229,623,1313,863,190,605,226,709,325,832,644,509,554,61,575,741,1783,486,400,65,1055,317,968,55,514,135,526,142,1708,65,3594,1230,1731,57,2143,0
2013,July,Monday,10:00-11:00,1985,126,4310,226,660,600,1753,274,496,291,737,417,975,885,536,382,450,775,684,1760,171,254,178,954,230,841,36,413,141,430,82,1289,59,2805,1122,1255,52,1881,0
2013,July,Monday,11:00-12:00,1807,133,4026,239,598,827,1503,210,880,315,770,850,698,649,1026,794,340,873,787,1330,550,353,52,893,310,841,100,355,112,374,126,1085,54,2740,786,1190,47,1579,0
2013,July,Monday,12:00-1:00 PM,1910,169,4041,186,649,563,1732,121,1115,377,664,570,1177,1237,816,873,451,847,937,1802,391,435,98,1062,332,848,42,301,206,368,169,997,92,2089,1658,1026,36,1604,0
2013,July,Monday,1:00-2:00,1832,145,3706,389,490,526,1532,576,581,300,952,874,1057,1042,1288,873,696,1001,1091,1404,572,433,82,1083,142,775,72,253,250,380,133,921,96,2327,1146,888,33,1526,0
2013,July,Monday,2:00-3:00,1932,122,3460,299,607,1141,1247,312,1080,211,1037,1114,1107,1743,1352,1039,916,1046,1148,1392,824,435,107,975,355,750,54,209,184,240,143,692,200,1679,1225,662,26,1310,0
2013,July,Monday,3:00-4:00,1935,127,3386,376,516,686,2247,775,716,486,940,1423,1079,1659,1922,1261,1194,977,1442,1429,855,365,176,772,481,484,229,261,131,183,167,537,180,1526,1011,620,17,1141,0
2013,July,Monday,4:00-5:00,2164,145,3652,456,688,559,2569,532,1985,295,1420,1067,2037,2388,2517,1464,1699,1562,1317,917,1722,378,183,754,612,498,218,257,137,175,164,595,96,1466,1035,592,12,1071,0
2013,July,Monday,5:00-6:00,2542,120,4468,550,780,1352,3065,616,1932,850,1100,1122,2580,2969,2464,1936,1455,1632,1934,1210,1615,293,380,803,692,378,509,208,189,122,239,766,189,1452,740,682,20,1546,0
2013,July,Monday,6:00-7:00,2306,48,4453,465,913,1332,3143,827,1372,878,655,1041,1651,1922,2566,1984,889,1675,1811,1358,1557,121,422,979,481,589,264,336,52,153,104,360,452,1074,840,685,20,1390,0
2013,July,Monday,7:00-8:00,1285,68,3719,428,548,851,2382,529,1193,275,679,1100,1301,1449,1429,1010,1425,973,1134,1424,989,80,381,856,337,517,163,185,123,168,64,441,77,901,705,594,13,1147,0
2013,July,Monday,8:00-9:00,860,53,2879,347,444,579,1621,362,815,175,433,755,893,959,946,763,1076,423,504,937,772,71,153,623,255,252,225,195,25,209,19,267,100,997,457,348,9,780,0
2013,July,Monday,9:00-10:00,224,10,692,66,145,269,437,115,642,59,141,371,653,369,507,493,384,152,132,254,472,46,106,541,96,84,211,112,9,137,10,175,16,363,337,140,13,413,0
2013,July,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Tuesday,5:00-6:00,945,15,2055,44,254,182,665,58,153,62,273,212,224,134,199,82,16,113,179,622,25,219,16,603,43,583,8,452,40,439,26,1214,18,1573,1167,1118,30,1061,0
2013,July,Tuesday,6:00-7:00,2108,141,4847,385,519,156,1720,97,591,129,571,151,603,443,244,172,55,194,384,1396,72,389,16,969,213,987,15,864,151,714,112,2627,22,4092,1812,2463,77,3317,0
2013,July,Tuesday,7:00-8:00,2743,105,6245,370,836,550,1919,134,928,342,678,547,757,589,365,376,100,493,493,1731,535,492,122,1619,100,1535,29,936,233,862,136,3028,57,4561,2174,2837,81,4255,0
2013,July,Tuesday,8:00-9:00,2571,185,5929,345,724,784,1573,143,719,240,728,540,536,638,407,375,228,552,517,1861,548,476,84,1307,249,1347,65,712,196,669,131,2244,79,4267,1568,2101,62,3254,0
2013,July,Tuesday,9:00-10:00,2065,96,5322,228,620,1307,859,196,625,222,696,327,837,648,512,580,63,588,757,1768,482,400,65,1059,318,959,55,513,134,515,139,1657,63,3361,1150,1483,49,2069,0
2013,July,Tuesday,10:00-11:00,1857,125,4273,225,657,597,1744,283,512,285,723,419,981,891,540,400,471,793,699,1746,170,254,179,958,231,833,35,412,140,420,80,1250,57,2623,1049,1075,45,1816,0
2013,July,Tuesday,11:00-12:00,1691,132,3991,238,595,823,1496,217,909,309,756,855,702,653,1033,832,356,893,805,1319,545,354,52,896,311,833,99,354,112,366,123,1053,53,2562,735,1020,40,1525,0
2013,July,Tuesday,12:00-1:00 PM,1787,168,4007,185,646,560,1724,124,1151,370,652,573,1183,1246,821,915,472,866,958,1788,388,435,98,1066,333,840,42,301,206,360,166,967,89,1954,1550,879,31,1549,0
2013,July,Tuesday,1:00-2:00,1714,144,3674,387,487,523,1524,595,600,294,934,879,1063,1049,1297,914,729,1024,1116,1393,567,433,82,1087,142,768,71,252,250,372,130,893,93,2176,1072,761,29,1474,0
2013,July,Tuesday,2:00-3:00,1807,121,3431,298,604,1135,1240,322,1115,207,1018,1120,1114,1755,1361,1088,960,1070,1174,1381,818,435,107,979,356,743,54,209,184,234,140,671,194,1570,1145,568,23,1265,0
2013,July,Tuesday,3:00-4:00,1810,126,3357,374,513,682,2235,800,739,477,922,1431,1085,1671,1936,1320,1250,999,1475,1417,848,366,176,775,482,480,227,261,131,179,163,521,174,1427,945,532,14,1102,0
2013,July,Tuesday,4:00-5:00,2024,144,3621,454,685,556,2556,549,2049,289,1394,1073,2048,2406,2536,1534,1780,1597,1347,910,1708,378,183,757,615,494,216,257,137,171,160,577,94,1371,968,507,11,1034,0
2013,July,Tuesday,5:00-6:00,2377,119,4430,548,776,1345,3049,636,1995,834,1079,1128,2595,2990,2482,2028,1524,1669,1978,1200,1602,293,381,806,694,374,504,208,188,120,234,743,183,1358,692,584,17,1493,0
2013,July,Tuesday,6:00-7:00,2157,47,4415,463,909,1325,3127,854,1417,861,642,1047,1660,1936,2585,2078,931,1713,1852,1347,1545,121,422,983,483,584,262,336,52,149,101,349,439,1004,785,587,17,1342,0
2013,July,Tuesday,7:00-8:00,1202,67,3687,426,545,846,2370,547,1232,270,666,1106,1309,1459,1439,1058,1492,995,1160,1413,981,80,381,860,338,512,161,184,123,165,62,428,74,843,659,509,11,1107,0
2013,July,Tuesday,8:00-9:00,805,52,2855,346,442,576,1613,374,842,172,425,759,898,966,953,799,1127,432,516,929,766,71,153,625,256,250,223,195,25,204,18,259,97,933,427,299,8,753,0
2013,July,Tuesday,9:00-10:00,209,10,686,66,144,267,434,119,662,58,139,374,657,372,510,516,402,156,135,252,468,46,106,543,96,84,209,112,9,134,10,170,16,340,315,120,11,399,0
2013,July,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,July,Wednesday,5:00-6:00,1218,15,2028,45,257,175,638,58,153,60,264,208,219,128,191,79,15,110,174,622,25,225,17,607,43,590,8,465,41,440,26,1195,17,1560,1157,1090,30,1109,0
2013,July,Wednesday,6:00-7:00,2715,139,4782,389,524,150,1650,97,590,125,552,148,590,426,235,164,52,189,375,1397,72,400,17,976,215,998,15,889,156,716,112,2586,22,4058,1797,2403,75,3465,0
2013,July,Wednesday,7:00-8:00,3532,103,6162,374,844,527,1841,134,926,331,656,535,740,567,351,359,95,482,482,1732,535,506,126,1630,101,1551,30,962,239,865,136,2981,56,4523,2156,2768,79,4445,0
2013,July,Wednesday,8:00-9:00,3311,182,5850,349,731,752,1509,143,718,232,705,529,524,613,391,357,218,539,505,1862,548,489,86,1315,251,1361,66,732,201,671,131,2209,77,4232,1555,2050,60,3399,0
2013,July,Wednesday,9:00-10:00,2660,95,5251,230,627,1253,824,196,624,215,673,320,818,623,492,553,60,575,740,1769,482,411,67,1066,321,969,55,528,138,516,139,1631,62,3333,1140,1447,48,2162,0
2013,July,Wednesday,10:00-11:00,2391,124,4216,227,664,573,1673,282,511,276,699,410,960,856,519,382,449,775,683,1747,170,261,183,964,232,842,36,424,144,421,81,1231,56,2601,1040,1049,44,1897,0
2013,July,Wednesday,11:00-12:00,2177,130,3938,240,601,789,1434,217,907,299,731,836,687,628,993,792,339,872,786,1320,545,363,53,902,313,842,100,364,115,367,124,1037,52,2541,729,995,39,1593,0
2013,July,Wednesday,12:00-1:00 PM,2301,166,3953,187,652,537,1653,124,1149,358,630,561,1158,1197,790,872,450,846,936,1789,388,447,101,1073,336,849,42,309,211,361,166,952,88,1937,1537,857,30,1618,0
2013,July,Wednesday,1:00-2:00,2208,142,3625,391,493,502,1462,594,599,284,904,860,1040,1009,1247,871,695,1000,1090,1394,567,445,85,1094,143,776,72,259,257,373,130,880,91,2158,1063,742,28,1540,0
2013,July,Wednesday,2:00-3:00,2328,119,3385,301,611,1088,1190,322,1113,200,984,1096,1090,1687,1309,1037,914,1045,1147,1382,818,447,110,985,359,751,54,215,189,235,140,661,191,1557,1136,554,22,1321,0
2013,July,Wednesday,3:00-4:00,2331,124,3312,378,519,654,2144,799,738,461,892,1400,1062,1606,1861,1258,1191,976,1441,1418,849,376,181,780,486,485,229,268,134,179,164,513,171,1415,937,519,14,1152,0
